customer_id,age,city,segment,signup_date,acquisition_channel,plan_type,has_mobile_app
c43aad53,56,Edomex,low,2024-12-28,social,basic,1
3fcfbc89,29,Guadalajara,high,2024-03-19,organic,basic,1
9583948d,56,Monterrey,low,2024-10-20,ads,basic,0
45e453e0,20,Puebla,low,2024-06-10,ads,basic,1
110007eb,23,Monterrey,low,2024-09-16,referral,basic,0
02fc99b3,36,Edomex,low,2024-02-09,market_stand,basic,1
a3974085,43,CDMX,low,2024-06-24,market_stand,basic,1
6d70ad46,54,Edomex,low,2024-02-15,ads,basic,1
ec18a2ff,36,CDMX,mid,2024-10-25,referral,basic,1
5902a42d,18,Querétaro,high,2024-05-25,social,basic,1
d29038c0,34,Edomex,low,2024-04-06,organic,plus,1
c3926d02,40,Edomex,low,2024-09-13,market_stand,pro,1
d1927462,46,CDMX,mid,2024-12-15,market_stand,basic,1
1917e033,51,Guadalajara,low,2024-05-04,organic,basic,1
e1fa9bbb,30,Edomex,high,2024-09-19,social,pro,1
601efb58,49,CDMX,low,2024-09-09,market_stand,plus,1
0b7070bf,50,Puebla,mid,2024-06-28,market_stand,pro,1
3b661430,58,Edomex,high,2024-10-21,organic,plus,1
100fa4e0,45,Edomex,low,2024-02-16,organic,plus,1
24066092,60,CDMX,mid,2024-11-17,referral,basic,1
7e6b0777,29,Edomex,mid,2024-05-27,organic,basic,0
7fe58111,55,Guadalajara,mid,2024-01-17,organic,plus,0
24b2479d,20,Puebla,low,2024-12-28,ads,basic,1
9495c87f,23,CDMX,low,2024-10-10,organic,plus,1
d3137beb,62,Querétaro,low,2024-10-25,market_stand,pro,1
5d2c6b27,42,Guadalajara,high,2024-02-23,ads,basic,1
ac0b4447,50,CDMX,low,2024-10-01,organic,basic,0
ab0bced7,49,CDMX,low,2024-09-12,ads,pro,1
df6c6f84,54,CDMX,high,2024-11-26,organic,plus,1
ee577eb6,30,Puebla,low,2024-05-16,organic,plus,1
9aa278b4,27,CDMX,mid,2024-12-05,ads,plus,1
ee02224d,20,Edomex,low,2024-09-16,ads,pro,1
318fa2dc,62,Guadalajara,mid,2024-04-02,ads,basic,1
5399de19,29,Puebla,low,2024-03-19,referral,basic,1
a03ba61b,47,Guadalajara,low,2024-11-26,ads,basic,1
0fac0084,41,Monterrey,mid,2024-08-24,referral,basic,1
2c962bc2,26,CDMX,low,2024-02-13,ads,plus,1
200a6bcf,39,Puebla,low,2024-02-15,market_stand,basic,1
f852b757,22,CDMX,low,2024-10-29,referral,plus,1
2ac72411,27,CDMX,mid,2024-03-03,organic,basic,0
46cc2b3b,25,Querétaro,low,2024-03-21,referral,plus,1
1187893d,60,CDMX,low,2024-08-12,market_stand,basic,1
40cf43dd,47,CDMX,low,2024-11-12,organic,basic,1
eca85972,66,Guadalajara,low,2024-05-03,referral,basic,1
7d624eb4,40,CDMX,mid,2024-08-31,market_stand,basic,0
2612e9cd,28,CDMX,low,2024-09-14,organic,basic,0
8b8e6063,49,Guadalajara,high,2024-08-07,social,plus,1
339e00ea,66,Monterrey,mid,2024-09-07,ads,basic,1
27a8a576,45,Monterrey,mid,2024-03-24,market_stand,pro,1
ab66dfa0,18,CDMX,mid,2024-08-15,market_stand,pro,0
8d04fe77,33,Edomex,low,2024-01-02,social,basic,1
083f9ac8,66,Monterrey,high,2024-09-24,referral,basic,1
82008f42,44,CDMX,mid,2024-10-16,market_stand,basic,1
f743c49c,67,CDMX,mid,2024-10-17,ads,basic,1
95469cbf,44,CDMX,low,2024-01-11,ads,basic,1
6bcc0b87,18,Edomex,low,2024-11-29,market_stand,pro,1
6de3d22f,63,CDMX,mid,2024-06-08,ads,pro,1
3b5751b8,57,Monterrey,low,2024-01-30,market_stand,basic,1
3f470409,55,Querétaro,mid,2024-07-14,organic,plus,0
4becb007,68,CDMX,low,2024-07-28,organic,plus,1
f3b68119,28,Guadalajara,mid,2024-05-27,organic,basic,0
11103347,65,CDMX,low,2024-10-01,ads,pro,0
8a85c8e3,30,CDMX,low,2024-07-18,organic,pro,0
6c981f1e,68,Monterrey,low,2024-03-20,ads,pro,0
5641a716,27,Edomex,mid,2024-08-14,social,plus,1
ed9fee19,46,Querétaro,mid,2024-04-06,market_stand,basic,0
af7a006b,59,Edomex,high,2024-02-13,market_stand,basic,0
84bf02a7,22,CDMX,mid,2024-04-07,organic,pro,0
9ffabf9f,21,Edomex,mid,2024-11-27,ads,basic,0
a58521f5,62,CDMX,mid,2024-07-28,referral,basic,1
13c80d03,21,Puebla,mid,2024-04-26,organic,basic,1
0a58f5f8,49,Guadalajara,high,2024-05-14,ads,basic,1
f077b10e,66,CDMX,mid,2024-11-10,social,basic,0
052054ed,49,Edomex,low,2024-08-31,organic,plus,1
15c00980,43,Guadalajara,mid,2024-10-10,social,basic,1
8ec03d30,39,Monterrey,low,2024-08-11,organic,basic,0
23521400,51,CDMX,low,2024-12-29,organic,basic,1
e867e3f9,47,CDMX,mid,2024-08-28,organic,plus,1
21aa2e16,44,CDMX,mid,2024-05-26,social,plus,1
00249e1f,25,Edomex,low,2024-04-02,referral,pro,1
d1656f7b,52,Edomex,low,2024-01-17,market_stand,plus,1
fe9188b3,56,CDMX,high,2024-10-07,ads,basic,0
54d7af98,54,Edomex,low,2024-12-07,market_stand,plus,0
43c923a1,21,Edomex,low,2024-08-31,referral,basic,1
eadf2306,54,CDMX,mid,2024-06-27,referral,plus,1
caec92f4,55,Puebla,mid,2024-02-17,market_stand,plus,1
25e2fe42,27,Edomex,mid,2024-08-23,market_stand,basic,1
76ffa95f,62,Edomex,mid,2024-03-14,referral,basic,1
cf0ab5a5,45,Edomex,low,2024-08-15,organic,plus,0
aaca6a70,42,CDMX,low,2024-04-20,market_stand,basic,1
2a5209b4,55,Puebla,mid,2024-11-12,ads,plus,0
39c27701,44,Edomex,mid,2024-12-08,social,basic,1
4035d3ea,46,Edomex,low,2024-03-26,ads,plus,1
8318fcde,34,Puebla,low,2024-04-29,organic,plus,0
5527153e,66,Monterrey,low,2024-12-03,ads,basic,0
5d823906,68,Monterrey,low,2024-01-08,referral,basic,1
8ca36327,24,CDMX,low,2024-07-08,ads,plus,1
b9277d22,56,CDMX,low,2024-02-21,market_stand,basic,0
5b15f9d3,19,Guadalajara,mid,2024-06-07,referral,basic,0
2390683f,37,Edomex,low,2024-01-12,organic,plus,1
abb312ed,68,Guadalajara,mid,2024-02-21,ads,basic,1
9072d429,27,Monterrey,mid,2024-05-27,market_stand,plus,1
940d0b8f,37,CDMX,mid,2024-01-22,market_stand,basic,1
a3e0910c,29,CDMX,high,2024-10-18,ads,basic,1
abe31a28,55,Edomex,low,2024-07-30,social,basic,1
69c0a941,42,CDMX,low,2024-06-13,organic,pro,0
633faab9,48,Guadalajara,mid,2024-06-21,referral,basic,0
4bdd7bbc,67,Monterrey,low,2024-11-03,market_stand,basic,0
5d82bbe1,45,Edomex,low,2024-11-05,ads,basic,1
7d3b1986,56,Monterrey,low,2024-01-18,organic,plus,1
98ebc858,23,Edomex,high,2024-09-07,referral,plus,0
0c6b9bb5,29,Guadalajara,low,2024-06-20,ads,basic,1
a83f6e22,67,CDMX,low,2024-10-13,organic,basic,1
f41e3146,62,Monterrey,low,2024-10-15,organic,basic,1
ec8ea3af,52,Guadalajara,mid,2024-09-16,market_stand,plus,1
56a931cd,37,CDMX,low,2024-09-03,organic,plus,1
cb20b6c1,28,Edomex,high,2024-03-18,ads,plus,1
7f48dcd1,62,Puebla,mid,2024-11-08,social,plus,1
a32dc9c0,58,CDMX,low,2024-09-13,market_stand,basic,0
3d5fb023,30,Monterrey,low,2024-04-10,ads,plus,1
d2e44ba2,48,Querétaro,mid,2024-03-26,ads,plus,1
8965bb3d,50,Puebla,mid,2024-07-02,organic,basic,1
49fdd423,42,Edomex,low,2024-05-05,ads,pro,1
ef2ab8cd,66,Guadalajara,low,2024-09-04,organic,basic,1
48e1d992,24,Querétaro,low,2024-05-28,organic,plus,1
402c825a,31,Edomex,low,2024-03-02,organic,plus,0
5eac17f0,22,CDMX,low,2024-05-24,referral,pro,1
a10efbd4,54,CDMX,low,2024-10-25,organic,basic,1
d9f7f95f,51,Monterrey,low,2024-10-31,organic,pro,1
5bf31b60,69,Edomex,high,2024-04-23,market_stand,basic,0
70045d4b,46,CDMX,mid,2024-10-18,organic,basic,1
b7789bb6,25,CDMX,mid,2024-02-04,market_stand,pro,0
02b1e5b7,41,Monterrey,mid,2024-12-26,ads,basic,1
c596a1c4,22,Edomex,mid,2024-10-07,referral,plus,1
2dbaa462,52,Puebla,low,2024-01-15,organic,basic,1
7498b3d8,53,Monterrey,mid,2024-09-15,organic,pro,1
d5fbf1eb,62,Querétaro,low,2024-06-29,market_stand,plus,1
302bd3bf,35,Puebla,mid,2024-11-19,ads,basic,1
a63067fb,34,CDMX,high,2024-03-28,organic,plus,1
cef070a2,21,Guadalajara,high,2024-11-22,ads,basic,0
6654d5c8,39,CDMX,low,2024-11-14,ads,plus,0
5a3736b2,42,Querétaro,mid,2024-04-11,organic,plus,1
e585e766,57,CDMX,low,2024-06-07,ads,plus,1
1b4da250,57,Guadalajara,low,2024-08-22,ads,plus,1
6d9f1452,25,Puebla,low,2024-03-28,referral,plus,1
efa25d40,32,CDMX,low,2024-12-31,market_stand,plus,1
149dfb81,44,Puebla,mid,2024-03-10,ads,pro,0
be06e271,35,CDMX,low,2024-03-30,market_stand,basic,1
42279b13,19,Edomex,low,2024-07-02,ads,basic,0
b600a1ab,61,Edomex,high,2024-06-22,ads,plus,1
71400596,56,Edomex,mid,2024-01-19,referral,basic,1
cc124908,45,Edomex,low,2024-11-29,referral,basic,1
66c9cd86,34,Puebla,mid,2024-03-28,organic,plus,1
913ee2af,61,CDMX,mid,2024-02-07,social,basic,1
9d402a36,19,Edomex,low,2024-07-09,social,basic,1
5b25d3d8,41,Puebla,mid,2024-12-05,ads,basic,0
65bc4077,59,Monterrey,high,2024-01-01,referral,basic,1
772b20ae,67,CDMX,low,2024-06-27,market_stand,basic,1
798fe7b2,31,Querétaro,low,2024-11-29,social,basic,1
59bfff03,51,CDMX,low,2024-11-22,referral,plus,1
92929a73,27,Edomex,high,2024-03-03,organic,basic,1
fe5ab671,24,Edomex,low,2024-08-15,referral,plus,1
e2170b2c,36,Monterrey,low,2024-11-01,organic,pro,1
83fa3bc5,64,CDMX,high,2024-09-02,referral,basic,0
e670dfdf,53,CDMX,mid,2024-08-28,referral,pro,1
37bc6408,43,Monterrey,low,2024-10-09,referral,basic,1
9c3c5f3f,32,CDMX,low,2024-06-14,organic,plus,1
a49fe469,25,Edomex,low,2024-01-25,ads,pro,1
0c63fccb,32,Monterrey,high,2024-08-22,referral,plus,1
d7fb5173,25,Guadalajara,low,2024-08-17,ads,basic,1
60ecfdc8,27,CDMX,low,2024-11-07,organic,basic,0
226b1263,53,CDMX,mid,2024-12-04,organic,basic,1
106fd8fa,24,Querétaro,low,2024-05-03,market_stand,pro,1
803b8514,20,Edomex,low,2024-12-15,ads,basic,1
e97566aa,46,CDMX,high,2024-01-04,referral,basic,1
f6f820f5,32,CDMX,low,2024-12-20,ads,basic,1
833adc8e,41,CDMX,high,2024-02-20,market_stand,basic,0
6309bb12,25,Querétaro,mid,2024-08-24,ads,basic,1
23e36f59,28,CDMX,low,2024-09-07,organic,basic,1
6f418c4e,40,CDMX,mid,2024-08-19,organic,plus,1
4260508f,53,Edomex,mid,2024-12-28,organic,basic,1
91ad5d34,39,CDMX,mid,2024-07-21,market_stand,basic,1
2ee44d15,46,CDMX,mid,2024-02-18,referral,basic,1
509542b8,45,Querétaro,low,2024-08-10,market_stand,basic,1
1265da52,31,Guadalajara,low,2024-04-16,market_stand,plus,1
83324e5b,32,CDMX,mid,2024-08-12,market_stand,basic,1
7a55b2e3,40,Edomex,low,2024-05-19,social,basic,1
07f136d6,19,CDMX,low,2024-01-16,referral,basic,1
66975218,53,CDMX,low,2024-08-21,ads,basic,1
eff45797,49,Edomex,low,2024-02-02,organic,plus,0
cd0c5c03,33,Edomex,mid,2024-04-30,referral,pro,0
ea6fa8de,37,Monterrey,mid,2024-08-14,market_stand,basic,1
d721d80b,35,Puebla,mid,2024-11-18,referral,basic,1
8871f2a5,51,CDMX,low,2024-04-25,ads,basic,1
6d2342c0,57,Querétaro,low,2024-04-19,market_stand,plus,1
51d8e4da,23,Edomex,mid,2024-04-20,ads,basic,1
82ac0e2c,39,CDMX,low,2024-07-29,ads,pro,1
e6109800,18,Puebla,mid,2024-03-11,market_stand,basic,1
9cc7e277,41,CDMX,mid,2024-07-11,referral,pro,1
5849e72d,30,Edomex,low,2024-10-20,ads,basic,1
0dd96135,35,Monterrey,low,2024-01-30,ads,basic,1
104fc15b,41,CDMX,mid,2024-12-18,referral,basic,1
f458a797,34,Puebla,low,2024-07-13,ads,basic,0
1e3152fc,38,CDMX,high,2024-08-17,organic,pro,1
b6fceb9e,57,Monterrey,mid,2024-08-13,referral,basic,0
fde08372,60,CDMX,low,2024-12-12,referral,basic,1
47122110,18,CDMX,mid,2024-08-31,organic,pro,1
0b9b91ad,37,Edomex,low,2024-11-19,ads,basic,1
4ff2068f,62,Puebla,low,2024-04-14,referral,basic,1
9955187a,45,CDMX,high,2024-03-20,ads,basic,0
29bfacb9,28,Puebla,mid,2024-08-23,ads,basic,0
a90eda03,48,CDMX,mid,2024-02-26,ads,pro,0
9855cd9e,25,Edomex,mid,2024-02-10,ads,basic,1
c5cd68b6,19,Edomex,mid,2024-03-18,market_stand,plus,0
fba38c5d,50,CDMX,low,2024-04-09,ads,basic,0
f18961b0,44,Querétaro,low,2024-02-05,social,basic,0
2c416ed1,57,Edomex,low,2024-09-23,ads,plus,1
dfb5e649,35,Guadalajara,low,2024-08-01,referral,plus,1
eae0e86c,62,Edomex,low,2024-03-14,ads,plus,0
d58b35bd,39,Edomex,mid,2024-04-13,market_stand,basic,1
3c62c03e,56,Guadalajara,low,2024-12-06,market_stand,basic,1
6ed11a44,23,Puebla,mid,2024-11-30,ads,plus,1
4153322f,23,Guadalajara,mid,2024-02-15,ads,plus,1
4274ce7f,58,Edomex,high,2024-08-12,social,basic,1
887ec410,61,Guadalajara,low,2024-04-28,social,basic,1
93be1652,67,Guadalajara,high,2024-05-11,social,plus,0
279294e0,34,Edomex,mid,2024-08-07,organic,basic,1
d01c6e0d,19,Guadalajara,low,2024-12-26,organic,plus,1
1eaa2f02,68,Edomex,low,2024-08-01,ads,plus,0
a9201287,49,Monterrey,low,2024-12-14,market_stand,basic,1
b5075e1e,30,Querétaro,mid,2024-10-27,organic,basic,0
4e26df83,57,Querétaro,mid,2024-10-11,ads,basic,1
be216cab,65,Monterrey,low,2024-10-16,referral,plus,1
a1bccb8d,32,Guadalajara,mid,2024-10-16,organic,pro,1
9a5404b7,58,Monterrey,low,2024-04-03,market_stand,basic,0
00c3a10e,58,CDMX,low,2024-12-23,organic,basic,1
a2ceb0ec,44,Edomex,high,2024-12-02,market_stand,basic,0
bf67f827,50,CDMX,high,2024-08-07,ads,plus,1
b029a3ed,32,CDMX,mid,2024-09-17,referral,basic,1
dd5292e8,66,Querétaro,low,2024-11-18,ads,plus,0
6c90fab1,69,Puebla,low,2024-02-25,ads,basic,1
8369b177,69,Edomex,low,2024-01-24,ads,basic,1
7976da29,56,CDMX,low,2024-12-30,market_stand,basic,1
094bf38c,20,Guadalajara,low,2024-07-21,ads,pro,0
51fd41cc,37,Edomex,high,2024-09-21,organic,plus,0
d742be7c,41,Monterrey,mid,2024-07-02,market_stand,basic,0
a83706dc,67,Querétaro,low,2024-07-08,organic,basic,1
38b117f8,46,CDMX,low,2024-01-14,ads,pro,0
2c63cfc8,45,CDMX,low,2024-04-15,ads,pro,0
215dc818,25,CDMX,low,2024-02-01,ads,basic,1
e4dfacdb,59,CDMX,mid,2024-06-07,organic,plus,1
6b6d533f,35,Edomex,low,2024-01-08,ads,pro,1
0b480d56,22,CDMX,mid,2024-10-20,organic,basic,1
20ead0a5,69,CDMX,low,2024-04-17,ads,basic,0
2bbf4955,27,CDMX,low,2024-09-28,referral,basic,1
faacafc9,18,CDMX,high,2024-01-20,referral,basic,1
992b1372,22,Monterrey,low,2024-01-13,organic,plus,1
9e09e334,41,CDMX,low,2024-06-03,organic,basic,1
dd86fde8,23,Puebla,mid,2024-10-15,referral,basic,0
a252185c,61,CDMX,low,2024-10-24,ads,basic,1
5c6b3949,44,CDMX,low,2024-07-18,market_stand,plus,0
1660c99c,34,CDMX,low,2024-08-12,organic,basic,0
8fe73085,18,Guadalajara,low,2024-09-09,organic,basic,1
e00d20e6,42,CDMX,mid,2024-09-03,ads,basic,1
f7fc384d,25,Edomex,low,2024-09-28,referral,plus,1
f2e063aa,68,CDMX,mid,2024-01-12,ads,basic,0
52f8585d,33,Querétaro,high,2024-06-05,organic,basic,1
c551b0e9,42,CDMX,low,2024-11-03,organic,plus,1
0ed47d4d,18,Edomex,low,2024-06-09,referral,basic,1
0d698ab2,24,Puebla,low,2024-02-23,ads,plus,0
63fdc1a7,28,CDMX,low,2024-08-31,referral,basic,1
7dbad687,20,CDMX,low,2024-04-20,ads,plus,1
33d29b25,55,Monterrey,mid,2024-07-06,ads,basic,0
d682ab76,67,CDMX,low,2024-07-08,organic,basic,1
4aca0441,69,CDMX,low,2024-09-11,social,basic,1
aa128006,31,Edomex,mid,2024-12-06,organic,pro,0
ebb7925a,59,CDMX,mid,2024-09-10,organic,plus,1
e229a299,44,Puebla,low,2024-12-31,market_stand,basic,1
1c7343d0,20,Guadalajara,low,2024-01-07,organic,basic,1
72ebe2c9,22,Edomex,high,2024-10-13,ads,basic,1
6bc5680c,46,CDMX,low,2024-06-01,ads,basic,1
67f13a60,40,Guadalajara,mid,2024-09-23,referral,basic,0
2e435fa8,18,Guadalajara,mid,2024-02-01,ads,pro,1
75f2421d,66,CDMX,mid,2024-07-12,market_stand,basic,1
430b4727,55,Puebla,low,2024-01-11,market_stand,pro,1
6dd16466,44,Edomex,low,2024-08-31,ads,basic,1
e2faa83a,69,Monterrey,low,2024-03-20,organic,plus,1
a7cd4fa1,68,CDMX,mid,2024-02-22,market_stand,basic,1
46b4d204,68,CDMX,mid,2024-01-29,market_stand,basic,1
0d3e9f43,31,Guadalajara,mid,2024-04-08,market_stand,plus,1
818f54df,63,Monterrey,high,2024-12-17,organic,basic,1
75054cf2,44,Edomex,high,2024-12-26,referral,pro,1
91872133,55,CDMX,mid,2024-01-30,market_stand,plus,1
9d3f85a4,62,Monterrey,low,2024-12-24,social,pro,1
4e352dc6,26,CDMX,low,2024-08-03,ads,plus,1
69d9c911,41,CDMX,mid,2024-04-28,market_stand,basic,1
5aedb621,24,Guadalajara,mid,2024-12-10,referral,basic,1
9f5c1dc1,32,CDMX,low,2024-03-29,market_stand,plus,1
e3fbc3f2,39,CDMX,mid,2024-03-07,referral,basic,1
724ee66f,62,CDMX,low,2024-03-25,market_stand,basic,0
0d11c8f5,62,Puebla,low,2024-02-23,ads,basic,1
8f8c3e19,38,CDMX,mid,2024-06-26,organic,plus,1
cedb59e7,35,Guadalajara,low,2024-02-21,ads,basic,1
b0692f5a,45,Querétaro,mid,2024-03-22,market_stand,basic,1
ebfed762,65,Guadalajara,mid,2024-05-15,organic,pro,0
4695428f,68,Edomex,mid,2024-08-25,referral,plus,1
39ee7dfe,29,Edomex,low,2024-11-10,social,basic,1
a5925a6b,27,Edomex,mid,2024-01-28,market_stand,basic,1
ad7c0ed1,54,Edomex,low,2024-08-18,referral,plus,0
f6d6a9f4,33,Querétaro,mid,2024-02-07,market_stand,basic,1
2e2d796e,28,Monterrey,low,2024-12-28,organic,plus,1
ded1fb98,19,Edomex,high,2024-04-11,ads,plus,1
15069029,38,CDMX,mid,2024-11-09,ads,basic,1
f2e1b7c6,38,Puebla,low,2024-10-11,market_stand,basic,1
187c2eaa,47,CDMX,low,2024-04-28,ads,basic,1
e1e7a430,28,Puebla,low,2024-04-28,organic,basic,1
f2e4a752,55,CDMX,mid,2024-04-26,referral,plus,0
c4a908fb,53,Guadalajara,mid,2024-06-21,ads,basic,0
83c96e2d,42,Monterrey,mid,2024-06-10,market_stand,pro,0
68ad1d21,27,Edomex,high,2024-08-28,ads,plus,1
199c58e4,44,CDMX,low,2024-06-18,market_stand,basic,1
7db2bfb3,53,Puebla,mid,2024-10-15,ads,basic,1
8e7fa400,37,Edomex,low,2024-06-19,market_stand,basic,1
56c0dd48,31,CDMX,mid,2024-04-22,market_stand,basic,0
90024aba,44,Edomex,low,2024-04-29,ads,plus,1
01dddcc1,36,Edomex,mid,2024-09-24,ads,basic,0
875e1a33,38,Guadalajara,low,2024-02-21,market_stand,basic,1
1655a603,36,CDMX,low,2024-04-14,organic,basic,1
ae80e3ca,33,Edomex,low,2024-04-24,referral,basic,0
5e0bc081,55,Puebla,high,2024-08-23,organic,plus,1
9028a505,41,CDMX,mid,2024-02-17,market_stand,pro,1
8f40ed14,42,Edomex,low,2024-06-14,organic,plus,1
ca7d5e4c,51,Guadalajara,low,2024-09-03,referral,pro,0
e3438833,36,Puebla,low,2024-12-05,referral,plus,1
9c41d95a,23,Edomex,high,2024-06-09,organic,basic,0
aabfac60,62,Monterrey,high,2024-12-25,ads,pro,1
ecc517ba,20,CDMX,mid,2024-08-10,market_stand,basic,1
0c91aab3,47,Edomex,mid,2024-10-10,referral,basic,0
3cdc69a4,31,Querétaro,low,2024-03-29,social,pro,1
a9c1fae6,29,Puebla,low,2024-12-01,market_stand,plus,0
89d90dfb,20,Edomex,mid,2024-04-04,referral,pro,1
945b3eb0,64,Edomex,mid,2024-02-19,referral,basic,1
c10b11ec,40,Edomex,low,2024-01-29,social,plus,1
37c34dbb,35,CDMX,mid,2024-08-27,ads,basic,0
1d3998d3,56,Puebla,low,2024-08-17,ads,basic,1
b5c385e8,20,Monterrey,low,2024-03-13,market_stand,pro,1
ef85b420,47,Edomex,low,2024-11-17,social,basic,1
94abfceb,43,CDMX,mid,2024-04-11,ads,plus,1
f5306ccc,46,CDMX,mid,2024-08-11,organic,pro,1
7db57c13,24,CDMX,mid,2024-07-10,referral,pro,1
2319dc2c,67,Monterrey,mid,2024-08-04,market_stand,basic,1
0d389f47,30,Edomex,mid,2024-09-28,ads,basic,1
3b9b208b,53,CDMX,low,2024-12-05,market_stand,pro,1
02e09aa4,56,Guadalajara,mid,2024-09-21,ads,plus,1
9ce6a90b,35,Querétaro,low,2024-11-28,ads,basic,1
b86f5690,24,CDMX,mid,2024-11-14,referral,basic,1
3b67ea48,33,Edomex,low,2024-05-11,ads,basic,1
53c643d3,59,Edomex,low,2024-07-23,market_stand,pro,0
0b457a23,65,CDMX,mid,2024-03-13,organic,basic,1
86ece1a2,66,Edomex,low,2024-12-05,market_stand,plus,1
612fa308,29,Guadalajara,low,2024-12-19,ads,basic,1
3a6c44af,49,CDMX,mid,2024-11-20,social,basic,1
b16f7da9,25,CDMX,mid,2024-09-28,market_stand,plus,0
eca4f25f,54,Puebla,low,2024-11-06,organic,pro,1
18712699,39,CDMX,low,2024-10-17,social,basic,1
a78c567d,55,Guadalajara,low,2024-03-25,ads,basic,1
568e6c3d,53,Guadalajara,mid,2024-04-06,ads,plus,0
aac0e26d,69,Monterrey,high,2024-07-13,social,basic,1
86ee1fdf,43,Monterrey,low,2024-06-02,social,basic,1
349c42a6,35,Puebla,mid,2024-09-26,referral,plus,0
cd8182d9,45,Guadalajara,mid,2024-09-26,social,basic,1
ff6e2f67,26,Edomex,high,2024-12-23,ads,plus,1
b0755271,23,Edomex,low,2024-10-15,organic,basic,0
7cff9755,44,Edomex,mid,2024-01-05,organic,plus,1
c099afe6,60,Edomex,mid,2024-05-04,ads,plus,0
c6b2a621,45,CDMX,low,2024-04-29,referral,plus,1
4efd263a,58,Edomex,low,2024-08-19,ads,plus,1
81dd68bf,27,Edomex,low,2024-05-05,referral,plus,1
427fb4e4,41,CDMX,low,2024-12-24,organic,basic,1
6d944cde,49,CDMX,mid,2024-04-15,ads,basic,1
dcf76a2b,36,Monterrey,mid,2024-06-09,market_stand,basic,1
d5f9bc9e,18,Edomex,low,2024-10-26,organic,plus,1
69345c71,21,Monterrey,high,2024-05-14,market_stand,basic,1
43452750,66,Edomex,low,2024-01-17,market_stand,basic,1
65125e1b,49,Puebla,high,2024-05-01,referral,basic,1
e5813956,31,Monterrey,low,2024-05-11,market_stand,plus,0
b5264b81,31,CDMX,mid,2024-08-12,social,basic,0
075e2681,20,Querétaro,high,2024-09-17,organic,basic,0
459d7f9f,67,CDMX,mid,2024-07-19,referral,plus,0
1332776d,23,Edomex,mid,2024-05-28,organic,pro,1
a42663d4,57,Monterrey,low,2024-07-03,ads,plus,1
835d5fb6,30,CDMX,mid,2024-02-22,referral,basic,1
3c0affec,35,Edomex,mid,2024-03-07,market_stand,plus,0
c9d0b6f9,32,Edomex,low,2024-08-11,market_stand,basic,1
31f1a448,60,CDMX,high,2024-11-12,market_stand,basic,0
74e77adb,19,CDMX,low,2024-07-10,market_stand,basic,0
ff6b18a1,36,CDMX,low,2024-01-23,referral,basic,1
e14f4730,32,CDMX,high,2024-12-25,organic,plus,0
7b05f3b6,32,Guadalajara,low,2024-04-28,organic,basic,1
4dde9535,28,Edomex,low,2024-09-30,ads,plus,1
45f86b70,65,Edomex,low,2024-11-24,market_stand,plus,1
eed16487,37,Guadalajara,mid,2024-12-26,organic,basic,0
f409d289,39,CDMX,high,2024-02-12,ads,basic,1
d3c176a6,38,CDMX,low,2024-03-09,ads,plus,1
920501a6,68,Monterrey,mid,2024-08-24,referral,basic,1
fabd2b8e,35,Puebla,mid,2024-10-05,ads,basic,1
c904e78f,35,Edomex,mid,2024-11-01,organic,basic,0
7a984b16,35,CDMX,mid,2024-07-20,organic,basic,1
c823c4fe,35,Monterrey,high,2024-02-28,ads,basic,0
4a8fbdcc,22,Puebla,low,2024-09-17,ads,pro,1
977306a0,49,Edomex,low,2024-09-01,social,basic,1
d33c723a,19,CDMX,mid,2024-06-20,organic,basic,0
c87762ac,29,CDMX,low,2024-08-21,ads,plus,0
d29f02f0,28,Edomex,low,2024-03-18,referral,plus,1
54bd3013,33,Puebla,low,2024-10-23,referral,plus,1
bb79f234,57,Guadalajara,low,2024-01-17,ads,basic,1
2d149614,49,CDMX,high,2024-11-03,organic,pro,1
a14bbfca,69,Guadalajara,low,2024-11-02,social,basic,1
a96178f4,36,Monterrey,mid,2024-09-08,social,basic,1
ef98b25b,66,Edomex,mid,2024-10-25,ads,plus,1
9331b180,20,Monterrey,low,2024-11-30,referral,basic,1
cea0ac09,44,Edomex,low,2024-02-29,organic,plus,1
fd776f70,59,CDMX,low,2024-07-18,organic,pro,1
ea44fbdd,45,Edomex,mid,2024-08-24,organic,basic,1
46efdfac,66,Edomex,low,2024-12-11,market_stand,basic,0
35fb5c2e,34,Querétaro,mid,2024-09-27,organic,basic,1
38dc5bad,19,Edomex,low,2024-08-05,organic,basic,0
5954fe63,58,Edomex,low,2024-07-23,organic,plus,1
d387200e,21,Edomex,low,2024-02-22,organic,pro,1
2629b65c,57,Edomex,low,2024-04-26,ads,plus,0
c9182fb4,56,Edomex,low,2024-06-07,ads,pro,1
cde6d4cd,61,Monterrey,high,2024-11-18,referral,basic,1
647fad09,42,Edomex,low,2024-11-11,ads,basic,0
2ba87f1d,64,Edomex,mid,2024-08-23,ads,basic,1
bd16596c,26,Guadalajara,mid,2024-02-08,market_stand,plus,1
4e9d6b03,40,CDMX,mid,2024-09-20,ads,basic,1
e1afb3b8,24,Guadalajara,mid,2024-06-16,organic,basic,1
a7fe1c1b,57,Edomex,low,2024-08-26,market_stand,basic,1
3022a6d3,55,Edomex,mid,2024-06-07,referral,basic,1
1c0dc231,59,Guadalajara,low,2024-09-20,ads,plus,1
f03f3f0d,57,Monterrey,mid,2024-03-20,ads,pro,0
