order_id,user_id,vendor_id,order_date,order_status,order_total,commission
7837,3992,200,2024-07-12 17:12:56,cancelled,1415.35,212.3
7838,3992,15,2024-01-18 21:37:22,cancelled,1572.28,235.84
7839,3993,65,2024-09-20 16:56:42,cancelled,1831.52,274.73
7840,3993,168,2024-08-13 16:29:25,completed,641.86,96.28
7841,3993,8,2024-12-12 03:33:28,completed,930.17,139.53
7842,3995,115,2024-02-25 20:00:01,completed,210.06,31.51
7843,3995,116,2024-04-28 18:08:02,cancelled,926.8,139.02
7844,3995,136,2024-08-06 22:23:29,cancelled,499.9,74.98
7845,3996,65,2024-11-19 20:00:09,cancelled,487.52,73.13
7846,3996,8,2024-09-09 12:00:34,completed,1429.61,214.44
7847,3996,71,2024-06-16 01:46:56,completed,1981.81,297.27
7848,3997,40,2024-05-05 18:03:55,cancelled,1845.01,276.75
7849,3997,154,2024-11-29 08:24:49,cancelled,1012.48,151.87
7850,3997,137,2024-10-09 00:52:31,cancelled,1933.85,290.08
7851,3998,57,2024-11-28 18:57:03,completed,1953.14,292.97
7852,3999,139,2024-07-29 12:51:43,cancelled,1398.32,209.75
7853,3999,4,2024-04-17 13:18:02,cancelled,910.89,136.63
7854,4000,86,2024-06-05 09:42:31,cancelled,1333.59,200.04
7855,4000,178,2024-03-22 23:33:12,completed,1958.6,293.79
7856,4001,178,2024-03-28 01:27:58,completed,1004.32,150.65
7857,4002,155,2024-12-06 20:59:37,completed,1453.86,218.08
7858,4002,140,2024-04-19 13:59:23,cancelled,1137.77,170.67
7859,4003,176,2024-07-01 13:27:49,completed,1685.41,252.81
7860,4004,36,2024-10-01 00:31:58,completed,225.48,33.82
7861,4005,1,2024-04-27 04:39:31,cancelled,1194.26,179.14
7862,4005,19,2024-08-30 01:57:29,cancelled,995.7,149.35
7863,4005,70,2024-10-22 14:52:36,completed,1825.75,273.86
7864,4005,178,2024-11-10 22:38:43,completed,997.34,149.6
7865,4007,143,2024-11-28 12:05:10,completed,801.34,120.2
7866,4007,170,2024-06-27 06:19:10,completed,1057.93,158.69
7867,4007,97,2024-03-12 02:37:22,cancelled,1815.37,272.31
7868,4007,116,2024-03-14 12:53:44,completed,1962.97,294.45
7869,4008,76,2024-03-03 13:18:52,cancelled,630.03,94.5
7870,4008,98,2024-11-17 05:10:08,cancelled,830.77,124.62
7871,4010,74,2024-02-28 21:46:29,completed,824.7,123.7
7872,4011,51,2024-09-27 08:00:01,completed,1535.57,230.34
7873,4012,86,2024-02-19 13:41:59,completed,1633.66,245.05
7874,4012,76,2024-08-10 22:51:30,cancelled,459.38,68.91
7875,4013,135,2024-10-28 22:08:29,cancelled,1842.59,276.39
7876,4014,12,2024-07-27 13:41:41,completed,1879.08,281.86
7877,4016,105,2024-02-18 07:54:23,cancelled,1915.88,287.38
7878,4016,147,2024-06-24 16:54:25,completed,1200.89,180.13
7879,4016,44,2024-05-25 14:01:28,completed,283.66,42.55
7880,4017,27,2024-02-14 06:56:38,completed,1365.07,204.76
7881,4017,3,2024-11-23 13:01:00,cancelled,998.67,149.8
7882,4017,24,2024-11-19 07:08:01,cancelled,653.0,97.95
7883,4017,190,2024-02-06 06:49:37,cancelled,1433.06,214.96
7884,4018,25,2024-10-03 17:54:11,completed,1129.72,169.46
7885,4018,32,2024-01-15 01:04:18,cancelled,814.62,122.19
7886,4018,62,2024-09-06 07:29:52,completed,663.11,99.47
7887,4018,58,2024-09-18 09:50:48,completed,1170.41,175.56
7888,4019,12,2024-05-27 12:26:51,completed,838.83,125.82
7889,4019,17,2024-08-29 18:23:05,completed,1385.14,207.77
7890,4019,15,2024-06-27 21:18:01,cancelled,1260.66,189.1
7891,4021,24,2024-03-21 19:18:32,cancelled,1703.84,255.58
7892,4022,109,2024-10-20 20:25:00,completed,529.62,79.44
7893,4022,193,2024-09-23 16:58:29,cancelled,476.65,71.5
7894,4023,162,2024-05-24 23:44:11,completed,1037.7,155.66
7895,4024,84,2024-08-06 13:35:28,cancelled,1657.15,248.57
7896,4024,30,2024-11-03 09:03:31,cancelled,1908.97,286.35
7897,4025,64,2024-10-19 13:03:23,completed,593.22,88.98
7898,4027,35,2024-09-25 07:17:42,cancelled,599.32,89.9
7899,4027,26,2024-08-04 11:30:12,completed,1569.43,235.41
7900,4029,59,2024-01-10 10:52:15,completed,1405.71,210.86
7901,4029,169,2024-02-05 01:51:53,completed,1957.34,293.6
7902,4030,67,2024-01-19 21:06:00,completed,1112.92,166.94
7903,4031,92,2024-04-18 17:04:03,cancelled,1831.15,274.67
7904,4031,151,2024-04-08 20:53:32,cancelled,507.82,76.17
7905,4031,54,2024-08-23 01:44:21,cancelled,740.99,111.15
7906,4032,185,2024-02-03 13:23:03,completed,1728.5,259.27
7907,4033,38,2024-10-23 16:36:53,completed,1465.82,219.87
7908,4033,95,2024-12-16 08:42:07,cancelled,1137.76,170.66
7909,4033,163,2024-06-03 06:29:13,completed,1605.06,240.76
7910,4033,6,2024-07-03 09:54:44,cancelled,433.23,64.98
7911,4034,42,2024-08-05 17:38:47,completed,789.69,118.45
7912,4034,200,2024-11-09 22:39:49,cancelled,1031.62,154.74
7913,4034,191,2024-08-05 06:00:41,cancelled,723.06,108.46
7914,4034,15,2024-04-08 13:44:48,completed,723.11,108.47
7915,4035,53,2024-01-30 11:18:52,cancelled,302.31,45.35
7916,4035,116,2024-02-07 14:32:02,cancelled,436.56,65.48
7917,4036,16,2024-07-31 05:44:29,completed,1613.67,242.05
7918,4038,134,2024-11-08 05:23:47,completed,1947.2,292.08
7919,4039,89,2024-12-31 09:51:15,cancelled,1052.87,157.93
7920,4039,142,2024-01-06 19:59:37,cancelled,455.71,68.36
7921,4040,6,2024-02-14 02:36:14,completed,1341.4,201.21
7922,4040,153,2024-05-22 02:36:54,completed,1207.47,181.12
7923,4041,77,2024-01-13 06:04:03,cancelled,1298.31,194.75
7924,4041,61,2024-02-17 09:05:20,cancelled,1920.57,288.09
7925,4042,90,2024-09-20 08:27:05,completed,1143.52,171.53
7926,4042,142,2024-01-04 06:53:15,cancelled,543.87,81.58
7927,4042,10,2024-12-13 09:06:56,completed,988.65,148.3
7928,4042,163,2024-08-19 16:30:33,cancelled,465.56,69.83
7929,4042,82,2024-01-09 15:38:16,completed,561.68,84.25
7930,4043,45,2024-11-01 03:38:02,completed,399.02,59.85
7931,4044,177,2024-01-05 16:14:18,cancelled,179.71,26.96
7932,4044,100,2024-04-22 07:16:08,completed,344.03,51.6
7933,4045,82,2024-07-29 06:25:07,completed,349.6,52.44
7934,4045,180,2024-06-12 04:33:57,cancelled,1270.37,190.56
7935,4045,115,2024-01-11 16:28:32,completed,1682.16,252.32
7936,4045,148,2024-05-20 21:45:40,completed,1815.21,272.28
7937,4046,193,2024-11-29 08:11:43,completed,336.62,50.49
7938,4047,189,2024-01-06 07:37:41,cancelled,1868.46,280.27
7939,4047,6,2024-01-10 06:07:01,cancelled,1541.6,231.24
7940,4050,98,2024-03-15 03:06:25,completed,1763.29,264.49
7941,4050,87,2024-06-03 11:10:47,completed,1580.65,237.1
7942,4050,94,2024-10-30 22:38:00,cancelled,1798.05,269.71
7943,4051,158,2024-08-10 18:09:23,completed,430.7,64.6
7944,4052,134,2024-12-15 22:49:07,cancelled,506.45,75.97
7945,4052,190,2024-08-22 14:06:15,cancelled,1577.06,236.56
7946,4053,125,2024-01-12 16:33:34,cancelled,1754.3,263.14
7947,4053,134,2024-08-22 15:40:54,completed,941.27,141.19
7948,4053,8,2024-01-05 01:44:13,completed,991.98,148.8
7949,4053,51,2024-06-17 17:55:47,completed,386.05,57.91
7950,4055,139,2024-07-01 07:46:09,cancelled,1044.18,156.63
7951,4056,117,2024-08-26 01:09:43,completed,1772.41,265.86
7952,4057,180,2024-09-18 05:19:28,cancelled,439.32,65.9
7953,4057,21,2024-03-08 20:40:51,cancelled,588.96,88.34
7954,4057,87,2024-04-15 19:30:44,cancelled,1704.77,255.72
7955,4057,97,2024-12-03 23:12:57,cancelled,1437.78,215.67
7956,4057,114,2024-09-22 06:41:12,cancelled,993.22,148.98
7957,4057,161,2024-12-15 14:30:45,completed,204.4,30.66
7958,4058,99,2024-08-17 21:58:24,completed,955.74,143.36
7959,4058,189,2024-02-05 13:56:59,completed,730.31,109.55
7960,4059,129,2024-02-04 04:15:32,completed,1039.76,155.96
7961,4059,151,2024-01-22 10:47:14,cancelled,759.52,113.93
7962,4059,19,2024-03-20 08:27:55,completed,1094.62,164.19
7963,4060,32,2024-04-21 04:58:32,cancelled,1595.9,239.38
7964,4061,106,2024-11-07 13:52:07,completed,500.98,75.15
7965,4061,107,2024-12-08 19:52:44,completed,1425.82,213.87
7966,4062,135,2024-02-22 14:28:20,completed,1834.38,275.16
7967,4062,23,2024-04-19 02:44:32,completed,1146.12,171.92
7968,4062,139,2024-11-05 22:10:30,completed,804.4,120.66
7969,4062,151,2024-03-03 19:13:29,completed,1480.04,222.01
7970,4063,139,2024-12-28 04:46:49,cancelled,881.88,132.28
7971,4063,149,2024-10-27 12:26:33,cancelled,282.5,42.38
7972,4064,190,2024-06-02 17:52:23,cancelled,1347.02,202.05
7973,4064,120,2024-06-30 02:56:07,cancelled,1489.86,223.48
7974,4065,32,2024-07-08 18:32:05,completed,961.39,144.21
7975,4065,87,2024-01-08 15:04:01,cancelled,1649.21,247.38
7976,4065,57,2024-04-13 12:43:49,completed,600.59,90.09
7977,4066,1,2024-09-06 01:16:57,cancelled,1881.72,282.26
7978,4066,33,2024-07-05 18:28:43,cancelled,1422.57,213.39
7979,4066,94,2024-10-27 23:27:15,cancelled,1293.91,194.09
7980,4067,174,2024-09-20 07:59:34,completed,1595.77,239.37
7981,4067,193,2024-12-13 10:39:35,cancelled,676.96,101.54
7982,4067,39,2024-04-19 00:35:10,completed,689.27,103.39
7983,4068,109,2024-08-16 05:26:37,cancelled,1672.48,250.87
7984,4069,13,2024-11-11 21:37:53,cancelled,1604.78,240.72
7985,4069,150,2024-10-28 23:04:28,completed,1639.16,245.87
7986,4070,193,2024-04-12 03:30:25,completed,1545.33,231.8
7987,4070,144,2024-09-18 03:05:28,completed,1332.99,199.95
7988,4071,53,2024-02-10 21:20:15,cancelled,1578.98,236.85
7989,4071,191,2024-03-12 01:50:00,cancelled,1727.68,259.15
7990,4071,62,2024-02-21 09:49:27,cancelled,1984.29,297.64
7991,4072,183,2024-10-29 19:26:22,completed,1937.45,290.62
7992,4074,87,2024-06-25 14:47:37,cancelled,1862.95,279.44
7993,4074,149,2024-09-16 15:53:15,completed,649.61,97.44
7994,4074,107,2024-01-19 21:08:49,cancelled,1351.94,202.79
7995,4075,8,2024-08-06 13:57:02,cancelled,499.38,74.91
7996,4076,85,2024-06-13 10:10:01,cancelled,1470.46,220.57
7997,4076,6,2024-04-01 09:30:30,cancelled,455.51,68.33
7998,4076,118,2024-03-19 07:08:34,cancelled,1519.89,227.98
7999,4076,190,2024-12-11 08:00:39,completed,411.46,61.72
8000,4077,84,2024-08-01 09:43:42,completed,425.55,63.83
8001,4077,127,2024-08-24 18:06:08,completed,1822.5,273.38
8002,4077,160,2024-01-08 08:23:08,completed,369.28,55.39
8003,4078,88,2024-02-12 14:21:40,cancelled,1993.21,298.98
8004,4079,15,2024-06-27 20:44:09,completed,1384.99,207.75
8005,4080,91,2024-02-26 08:37:33,completed,320.43,48.06
8006,4080,11,2024-07-06 08:28:52,completed,572.26,85.84
8007,4080,147,2024-09-23 19:07:49,cancelled,1174.2,176.13
8008,4081,197,2024-07-26 22:02:25,cancelled,1580.9,237.13
8009,4081,36,2024-07-06 10:41:29,cancelled,1225.97,183.9
8010,4081,181,2024-09-11 14:55:05,cancelled,1017.85,152.68
8011,4082,160,2024-04-11 09:11:03,cancelled,275.3,41.3
8012,4083,177,2024-11-22 17:27:53,cancelled,1159.25,173.89
8013,4084,169,2024-09-03 11:53:47,completed,1647.05,247.06
8014,4084,74,2024-05-20 22:26:41,cancelled,394.03,59.1
8015,4084,10,2024-10-23 04:41:58,cancelled,1412.81,211.92
8016,4084,150,2024-08-24 22:50:53,completed,1872.54,280.88
8017,4084,77,2024-10-23 12:53:50,cancelled,1149.09,172.36
8018,4084,129,2024-12-03 17:03:51,completed,495.62,74.34
8019,4084,115,2024-01-20 21:38:12,cancelled,1124.74,168.71
8020,4084,138,2024-06-10 14:52:35,cancelled,1457.84,218.68
8021,4085,136,2024-02-01 03:55:32,completed,1864.37,279.66
8022,4085,25,2024-01-02 08:32:37,cancelled,1581.19,237.18
8023,4086,65,2024-05-26 15:38:51,completed,728.0,109.2
8024,4086,148,2024-02-29 17:19:56,cancelled,1746.69,262.0
8025,4087,185,2024-08-26 11:40:28,cancelled,495.15,74.27
8026,4087,34,2024-10-07 17:47:21,cancelled,1832.2,274.83
8027,4088,60,2024-09-19 20:14:55,cancelled,710.08,106.51
8028,4088,18,2024-04-25 11:58:34,cancelled,1809.81,271.47
8029,4089,140,2024-04-01 05:54:42,cancelled,537.54,80.63
8030,4089,122,2024-06-10 07:56:43,cancelled,619.6,92.94
8031,4090,13,2024-04-22 17:42:19,completed,395.92,59.39
8032,4090,168,2024-01-07 13:50:05,cancelled,975.55,146.33
8033,4090,187,2024-08-02 21:47:48,completed,386.23,57.93
8034,4092,167,2024-09-05 09:44:40,completed,824.66,123.7
8035,4092,170,2024-07-29 09:51:26,completed,336.75,50.51
8036,4092,72,2024-10-25 05:28:01,cancelled,1002.91,150.44
8037,4092,11,2024-09-26 03:56:48,completed,1860.85,279.13
8038,4092,167,2024-07-12 14:48:09,completed,1228.74,184.31
8039,4092,59,2024-05-26 05:43:00,completed,491.33,73.7
8040,4092,97,2024-03-04 05:34:51,completed,1350.69,202.6
8041,4093,58,2024-03-10 00:19:53,completed,1467.22,220.08
8042,4093,82,2024-10-20 06:24:07,cancelled,1410.96,211.64
8043,4094,86,2024-09-20 00:08:56,completed,377.35,56.6
8044,4094,167,2024-04-17 09:58:54,completed,789.99,118.5
8045,4094,164,2024-06-01 16:41:46,cancelled,1295.76,194.36
8046,4095,66,2024-08-07 09:01:09,completed,1240.03,186.0
8047,4096,90,2024-05-02 15:28:45,cancelled,1865.0,279.75
8048,4096,156,2024-11-21 08:17:33,completed,1245.67,186.85
8049,4097,15,2024-07-28 17:37:33,cancelled,1085.83,162.87
8050,4097,132,2024-03-17 16:57:54,completed,781.09,117.16
8051,4098,186,2024-07-04 21:59:16,cancelled,555.75,83.36
8052,4098,80,2024-02-23 11:33:58,cancelled,1241.41,186.21
8053,4098,180,2024-08-10 09:56:45,cancelled,471.81,70.77
8054,4099,79,2024-10-14 09:10:32,cancelled,1821.16,273.17
8055,4099,60,2024-09-21 04:00:51,completed,215.0,32.25
8056,4099,191,2024-01-14 10:42:20,cancelled,1499.21,224.88
8057,4100,87,2024-04-24 20:10:34,completed,1425.1,213.76
8058,4100,126,2024-02-02 08:53:14,completed,1684.52,252.68
8059,4100,116,2024-03-01 21:14:31,cancelled,307.68,46.15
8060,4101,20,2024-09-12 00:25:52,completed,1280.23,192.03
8061,4102,124,2024-04-24 10:57:01,completed,1619.4,242.91
8062,4102,1,2024-04-28 21:30:54,completed,749.25,112.39
8063,4102,93,2024-08-24 12:56:53,cancelled,190.96,28.64
8064,4103,144,2024-10-27 04:17:23,cancelled,415.02,62.25
8065,4103,149,2024-05-10 18:51:11,cancelled,954.38,143.16
8066,4104,178,2024-05-03 06:01:04,completed,1613.33,242.0
8067,4104,9,2024-07-31 05:56:51,cancelled,998.43,149.76
8068,4106,104,2024-12-24 02:45:11,cancelled,1297.43,194.61
8069,4106,92,2024-04-05 11:44:11,completed,1824.12,273.62
8070,4108,179,2024-07-28 15:20:57,completed,565.98,84.9
8071,4108,26,2024-02-07 15:30:49,cancelled,1672.05,250.81
8072,4109,124,2024-11-29 06:11:14,completed,329.17,49.38
8073,4110,8,2024-04-14 20:49:58,completed,940.77,141.12
8074,4111,144,2024-01-26 09:33:29,completed,1186.13,177.92
8075,4111,163,2024-08-28 09:13:41,cancelled,923.16,138.47
8076,4111,74,2024-06-21 18:35:38,cancelled,1091.76,163.76
8077,4111,61,2024-05-23 22:58:25,cancelled,248.43,37.26
8078,4112,142,2024-02-26 06:49:47,cancelled,480.84,72.13
8079,4113,163,2024-06-18 08:24:08,cancelled,347.71,52.16
8080,4114,166,2024-01-16 14:00:41,completed,614.94,92.24
8081,4115,6,2024-12-09 01:13:39,completed,961.64,144.25
8082,4116,124,2024-02-27 15:32:56,cancelled,399.2,59.88
8083,4116,145,2024-08-03 09:47:22,completed,1775.92,266.39
8084,4117,115,2024-04-07 19:08:06,completed,1927.95,289.19
8085,4118,8,2024-03-16 19:43:51,cancelled,1942.9,291.44
8086,4119,29,2024-03-11 07:54:13,completed,445.94,66.89
8087,4119,1,2024-08-06 16:55:01,completed,1366.23,204.93
8088,4122,19,2024-12-14 02:19:34,cancelled,1849.76,277.46
8089,4123,131,2024-07-13 20:18:07,completed,735.55,110.33
8090,4123,44,2024-09-13 01:37:42,cancelled,1367.44,205.12
8091,4123,165,2024-03-28 16:44:23,completed,738.67,110.8
8092,4124,180,2024-02-19 15:59:32,completed,256.69,38.5
8093,4125,17,2024-04-27 09:16:12,cancelled,703.57,105.54
8094,4125,197,2024-11-04 21:10:36,completed,1824.57,273.69
8095,4126,148,2024-06-12 07:02:57,completed,1916.77,287.52
8096,4126,179,2024-08-26 13:24:34,cancelled,244.68,36.7
8097,4126,35,2024-09-02 00:22:14,completed,1862.39,279.36
8098,4127,118,2024-02-22 17:26:41,completed,936.99,140.55
8099,4127,34,2024-08-14 04:23:28,completed,357.0,53.55
8100,4127,143,2024-09-29 05:50:41,completed,1610.04,241.51
8101,4127,103,2024-01-18 23:32:14,completed,387.34,58.1
8102,4128,105,2024-03-18 14:16:12,cancelled,1578.86,236.83
8103,4128,106,2024-09-20 13:33:56,completed,1891.11,283.67
8104,4128,192,2024-12-07 07:13:29,cancelled,639.69,95.95
8105,4129,149,2024-08-03 01:38:42,completed,1213.9,182.09
8106,4129,93,2024-03-18 09:25:10,completed,1532.33,229.85
8107,4129,61,2024-09-20 20:12:09,cancelled,1892.15,283.82
8108,4129,98,2024-01-01 04:53:44,cancelled,1205.34,180.8
8109,4129,176,2024-02-22 08:07:04,completed,1619.27,242.89
8110,4130,135,2024-01-14 22:42:48,completed,1539.17,230.88
8111,4130,52,2024-10-27 05:52:39,completed,582.47,87.37
8112,4131,128,2024-10-07 05:31:40,cancelled,1227.31,184.1
8113,4131,42,2024-09-12 20:33:41,completed,1787.22,268.08
8114,4132,150,2024-12-23 13:11:37,completed,1328.37,199.26
8115,4133,159,2024-02-06 17:14:01,completed,1402.34,210.35
8116,4133,3,2024-01-03 00:25:35,cancelled,1655.13,248.27
8117,4134,80,2024-02-21 17:14:58,cancelled,1108.21,166.23
8118,4136,105,2024-05-30 01:33:33,cancelled,566.19,84.93
8119,4137,143,2024-08-27 06:50:21,completed,361.19,54.18
8120,4138,13,2024-01-04 11:38:04,cancelled,1424.59,213.69
8121,4139,27,2024-03-20 05:50:11,completed,511.44,76.72
8122,4140,175,2024-05-17 02:03:39,completed,1696.61,254.49
8123,4140,178,2024-10-01 20:51:16,completed,405.27,60.79
8124,4141,103,2024-04-21 05:49:18,completed,261.01,39.15
8125,4141,62,2024-06-07 09:18:36,completed,1176.27,176.44
8126,4142,179,2024-03-30 22:53:21,cancelled,332.5,49.88
8127,4142,49,2024-01-16 02:20:54,completed,820.16,123.02
8128,4144,34,2024-03-24 23:31:41,cancelled,311.38,46.71
8129,4144,143,2024-05-05 02:37:32,cancelled,1265.69,189.85
8130,4144,68,2024-04-25 19:14:05,completed,1114.11,167.12
8131,4144,26,2024-08-09 11:35:20,completed,1105.53,165.83
8132,4144,79,2024-05-01 01:38:52,cancelled,351.66,52.75
8133,4145,44,2024-08-25 11:16:52,completed,930.91,139.64
8134,4147,147,2024-06-26 05:38:07,completed,1887.75,283.16
8135,4148,47,2024-07-30 11:30:42,cancelled,1336.95,200.54
8136,4148,89,2024-09-29 17:03:55,completed,1721.21,258.18
8137,4148,27,2024-07-22 03:03:51,completed,384.24,57.64
8138,4149,168,2024-04-18 21:23:02,cancelled,1838.17,275.73
8139,4149,102,2024-12-22 05:46:07,completed,1146.51,171.98
8140,4151,143,2024-01-29 13:57:15,completed,1402.7,210.41
8141,4151,16,2024-11-01 03:27:23,completed,1525.57,228.84
8142,4151,186,2024-05-21 23:42:29,cancelled,1444.75,216.71
8143,4151,118,2024-09-19 22:54:21,completed,1001.97,150.3
8144,4152,21,2024-01-14 00:29:17,completed,1502.66,225.4
8145,4153,15,2024-04-26 09:56:08,cancelled,821.61,123.24
8146,4153,64,2024-07-16 03:49:09,completed,638.34,95.75
8147,4153,21,2024-09-03 20:14:51,cancelled,1145.74,171.86
8148,4153,133,2024-09-15 04:47:43,completed,263.62,39.54
8149,4153,19,2024-06-10 12:13:51,completed,1560.56,234.08
8150,4155,186,2024-02-25 05:08:18,cancelled,1371.37,205.71
8151,4155,30,2024-07-22 07:58:02,completed,1860.28,279.04
8152,4156,55,2024-02-04 05:58:04,cancelled,1224.78,183.72
8153,4156,139,2024-05-13 13:22:28,completed,721.75,108.26
8154,4156,81,2024-07-20 01:18:30,completed,611.57,91.74
8155,4157,192,2024-09-28 00:18:24,cancelled,1619.88,242.98
8156,4158,51,2024-07-15 05:21:31,cancelled,1593.66,239.05
8157,4158,88,2024-03-09 23:59:12,completed,618.64,92.8
8158,4158,72,2024-08-15 19:46:07,cancelled,699.99,105.0
8159,4159,22,2024-06-22 09:40:10,cancelled,356.46,53.47
8160,4159,21,2024-07-31 03:59:39,completed,457.01,68.55
8161,4159,171,2024-12-06 17:29:59,cancelled,1818.53,272.78
8162,4160,84,2024-11-27 14:51:41,cancelled,1503.19,225.48
8163,4161,173,2024-06-05 11:50:42,completed,1093.8,164.07
8164,4161,112,2024-04-27 15:48:12,completed,1193.48,179.02
8165,4161,199,2024-09-02 16:27:38,completed,191.61,28.74
8166,4161,57,2024-12-16 01:38:06,completed,912.19,136.83
8167,4162,122,2024-02-18 21:53:52,cancelled,1425.58,213.84
8168,4162,126,2024-10-10 15:58:34,completed,1536.35,230.45
8169,4162,69,2024-06-10 00:05:02,cancelled,1436.32,215.45
8170,4162,65,2024-04-14 02:22:30,completed,1168.36,175.25
8171,4162,46,2024-11-11 03:57:43,cancelled,1198.09,179.71
8172,4163,44,2024-05-05 05:26:53,completed,1141.11,171.17
8173,4163,124,2024-10-03 16:23:36,completed,611.66,91.75
8174,4164,150,2024-06-13 20:29:09,completed,529.2,79.38
8175,4164,92,2024-03-16 15:46:28,completed,793.82,119.07
8176,4164,173,2024-04-19 15:24:27,completed,901.83,135.27
8177,4164,167,2024-08-17 05:44:15,cancelled,1897.45,284.62
8178,4164,2,2024-03-28 07:35:53,completed,937.33,140.6
8179,4165,74,2024-08-27 00:46:03,completed,854.86,128.23
8180,4165,35,2024-03-25 02:47:49,completed,844.75,126.71
8181,4165,64,2024-09-17 14:00:17,completed,1472.23,220.83
8182,4166,41,2024-08-19 05:44:24,cancelled,400.38,60.06
8183,4166,26,2024-04-14 07:20:41,cancelled,1331.33,199.7
8184,4166,35,2024-07-08 13:01:57,cancelled,817.58,122.64
8185,4167,32,2024-08-31 14:44:12,completed,889.29,133.39
8186,4167,24,2024-05-19 20:06:34,cancelled,718.64,107.8
8187,4167,126,2024-02-29 16:27:00,cancelled,1788.5,268.27
8188,4168,129,2024-04-17 09:05:19,completed,1881.04,282.16
8189,4169,65,2024-11-12 01:45:54,completed,1140.06,171.01
8190,4171,5,2024-08-28 16:01:05,cancelled,1825.12,273.77
8191,4171,126,2024-04-28 18:25:15,cancelled,650.57,97.59
8192,4171,121,2024-06-04 04:18:00,cancelled,1329.49,199.42
8193,4172,99,2024-08-30 23:01:36,completed,276.51,41.48
8194,4172,74,2024-02-05 19:14:46,completed,1931.58,289.74
8195,4173,136,2024-10-27 08:23:26,completed,1869.22,280.38
8196,4173,147,2024-01-05 01:32:51,cancelled,1055.8,158.37
8197,4173,128,2024-07-06 01:47:43,completed,883.54,132.53
8198,4173,109,2024-05-23 05:11:24,cancelled,1218.92,182.84
8199,4175,21,2024-08-29 10:40:34,completed,400.2,60.03
8200,4175,65,2024-10-21 23:35:21,completed,1094.59,164.19
8201,4176,37,2024-08-25 00:42:42,completed,211.21,31.68
8202,4177,170,2024-01-24 21:56:42,cancelled,153.8,23.07
8203,4178,57,2024-02-01 13:40:57,cancelled,1211.13,181.67
8204,4179,115,2024-09-28 13:09:45,completed,1053.38,158.01
8205,4179,15,2024-11-28 03:54:10,cancelled,1337.83,200.67
8206,4179,49,2024-06-02 03:11:30,cancelled,763.98,114.6
8207,4179,52,2024-08-06 11:49:40,completed,1518.54,227.78
8208,4180,92,2024-10-18 14:50:02,cancelled,171.4,25.71
8209,4180,159,2024-03-19 10:50:40,completed,833.3,124.99
8210,4182,183,2024-06-13 20:13:14,completed,1622.49,243.37
8211,4182,184,2024-01-18 09:30:56,completed,1793.56,269.03
8212,4182,195,2024-12-10 03:02:07,cancelled,1699.4,254.91
8213,4183,168,2024-11-05 10:47:27,cancelled,837.67,125.65
8214,4184,119,2024-11-09 17:33:49,completed,1201.17,180.18
8215,4184,152,2024-11-22 10:14:42,cancelled,1257.2,188.58
8216,4184,129,2024-03-23 10:54:55,cancelled,603.86,90.58
8217,4184,38,2024-12-18 18:10:29,completed,258.9,38.83
8218,4185,153,2024-03-19 00:06:47,completed,982.91,147.44
8219,4185,30,2024-05-20 17:32:10,completed,536.45,80.47
8220,4185,143,2024-02-28 05:42:11,cancelled,1555.79,233.37
8221,4185,81,2024-01-06 18:49:16,completed,1060.04,159.01
8222,4186,101,2024-01-11 02:01:25,completed,1301.44,195.22
8223,4187,5,2024-10-13 18:37:52,cancelled,913.52,137.03
8224,4188,109,2024-08-16 20:55:42,completed,1722.7,258.4
8225,4189,61,2024-06-19 04:03:35,completed,1184.74,177.71
8226,4189,148,2024-04-16 11:26:53,completed,1671.86,250.78
8227,4189,1,2024-07-08 14:43:33,completed,1653.34,248.0
8228,4190,183,2024-03-15 07:18:49,completed,317.93,47.69
8229,4190,131,2024-09-11 11:42:49,cancelled,1037.85,155.68
8230,4191,101,2024-12-14 05:18:45,completed,988.61,148.29
8231,4191,155,2024-09-29 02:08:36,completed,891.46,133.72
8232,4191,123,2024-11-20 08:19:30,cancelled,1598.51,239.78
8233,4192,18,2024-08-18 20:10:41,completed,1836.0,275.4
8234,4193,183,2024-05-03 12:47:00,cancelled,386.22,57.93
8235,4193,134,2024-06-15 22:55:37,cancelled,1428.12,214.22
8236,4193,133,2024-04-21 04:48:44,cancelled,1191.95,178.79
8237,4193,14,2024-10-19 21:19:13,completed,755.74,113.36
8238,4193,124,2024-05-07 22:07:50,cancelled,1416.23,212.43
8239,4193,110,2024-09-11 09:39:02,cancelled,264.69,39.7
8240,4193,107,2024-09-15 01:58:10,completed,237.34,35.6
8241,4193,124,2024-09-16 06:02:41,cancelled,805.47,120.82
8242,4194,166,2024-12-06 13:18:07,completed,1374.01,206.1
8243,4194,84,2024-02-09 05:09:41,cancelled,1361.35,204.2
8244,4196,11,2024-01-25 04:52:42,cancelled,1719.68,257.95
8245,4196,160,2024-11-26 21:43:41,completed,1934.1,290.11
8246,4196,104,2024-05-30 04:02:19,completed,666.14,99.92
8247,4197,162,2024-11-15 20:02:20,completed,266.84,40.03
8248,4198,88,2024-09-06 01:57:49,completed,1319.28,197.89
8249,4198,38,2024-09-02 13:04:31,cancelled,1697.19,254.58
8250,4198,165,2024-10-18 08:22:07,cancelled,1648.33,247.25
8251,4198,35,2024-07-26 04:30:39,completed,299.96,44.99
8252,4198,142,2024-03-23 19:59:48,completed,1005.81,150.87
