ticket_id,customer_id,open_date,resolution_hours,satisfaction_score
b6d34655-1,e69bc04e,2024-11-06,25.3,7
847ae4c6-3,26833e44,2024-10-28,13.2,9
bfa5ade8-1,26833e44,2024-12-08,25.5,7
11f2eeb7-b,26833e44,2024-01-08,13.0,6
db64343c-0,5aa3d653,2024-10-22,2.7,6
d1896592-9,5aa3d653,2024-06-13,14.3,10
952c5eef-f,5aa3d653,2024-12-20,57.7,3
8d4737b0-e,ff907a5f,2024-04-22,20.8,3
f7b016a4-f,ff907a5f,2024-12-04,33.5,6
6d6cffe6-8,ff907a5f,2024-08-10,18.6,8
8816f80b-b,5140832c,2024-03-14,4.3,5
085a3adb-8,5140832c,2024-01-01,39.9,3
3c718b72-b,d2ef2019,2024-09-12,25.3,8
8f1a86b9-f,0f031052,2024-05-10,6.5,9
5b7d2b90-4,0f031052,2024-01-10,22.7,5
d41f088e-3,d22a8a73,2024-04-03,4.4,6
461778a0-c,39c9b6fd,2024-09-04,14.2,7
179aa91b-f,7463a80d,2024-11-02,16.9,4
16a0b0a7-c,7463a80d,2024-06-06,11.8,10
101a8334-1,8d3ec160,2024-08-25,14.8,4
f596c6c8-7,8d3ec160,2024-04-11,53.7,7
5c2b5776-3,095dc1e7,2024-08-02,7.9,7
6620edd4-6,095dc1e7,2024-02-17,48.9,5
601d3822-4,b2b6cf1b,2024-03-20,29.3,5
47f0088c-d,b2b6cf1b,2024-11-23,1.3,7
b5695f7f-3,b2b6cf1b,2024-12-23,23.5,6
dfbb3529-8,c3defad0,2024-06-24,57.2,6
343273f4-5,d78898c8,2024-01-20,48.5,7
7ee5656a-c,d78898c8,2024-12-29,12.5,8
7ceb73ed-a,21074709,2024-10-20,10.7,8
650cd69c-8,21074709,2024-04-03,16.0,6
82648dde-9,18871393,2024-01-30,36.0,3
1397d8c3-c,18871393,2024-02-26,17.8,7
bad3bb5a-c,18871393,2024-08-13,54.9,7
cc9e2f5b-d,1f69619b,2024-01-27,15.2,6
41528823-5,e12f5624,2024-11-25,25.4,1
ff8c6072-b,27809893,2024-05-07,0.2,4
6ed3278f-6,27809893,2024-06-13,25.9,6
2a6c5ddb-7,27809893,2024-10-24,24.8,4
b5e1fb3e-0,47bef715,2024-10-18,12.0,6
040e4a4b-e,47bef715,2024-07-19,76.4,8
230d5844-a,e0d9549e,2024-05-15,14.6,4
b2716420-1,93029ad5,2024-11-13,34.8,6
c61b2744-2,93029ad5,2024-04-15,0.1,5
742dd808-3,93029ad5,2024-02-04,38.3,6
2a2609ab-c,078c3f66,2024-08-08,0.7,7
7d10dc72-1,078c3f66,2024-01-29,3.0,7
e6ea3568-a,9957abec,2024-02-11,14.7,9
86249f50-5,9b9558e6,2024-02-29,31.6,5
244d2b8f-5,9b9558e6,2024-03-27,41.1,5
349c8f12-7,b23cff37,2024-11-10,49.0,7
a65a53c4-4,c383d937,2024-05-06,28.1,4
4d93ca33-9,44a25eda,2024-12-09,10.3,8
9888715c-9,90de5911,2024-08-27,3.1,2
a758feef-9,90de5911,2024-05-30,50.5,7
72d46b05-c,90de5911,2024-10-04,39.4,6
31d1ac63-4,dbde9c11,2024-05-15,11.1,4
e6087ea1-9,6d548c94,2024-06-23,37.2,4
187edbd8-2,6d548c94,2024-04-13,13.5,6
9a8d4fc7-1,0a90b08c,2024-02-15,4.0,4
fb97d4cc-c,0a90b08c,2024-03-09,62.7,4
95b1ced2-0,0a90b08c,2024-12-08,33.9,5
c8935c16-5,7723324e,2024-09-16,44.8,7
ee5f9b91-8,7723324e,2024-11-21,29.5,6
f45efb97-4,7723324e,2024-04-16,9.6,8
18a339df-4,275c6423,2024-07-16,12.4,6
42106b8d-e,275c6423,2024-05-30,6.8,8
1663958d-1,9be8f221,2024-11-08,11.3,5
1c21cf88-b,3910d0d3,2024-02-18,6.5,9
51cf3365-c,3910d0d3,2024-06-29,8.4,7
50304299-f,0087d90d,2024-02-06,20.5,10
212f8fcf-c,0087d90d,2024-09-09,21.4,7
f34b216a-6,079af4f1,2024-07-23,37.9,3
be445924-0,079af4f1,2024-01-16,11.9,7
93300193-f,079af4f1,2024-05-26,3.5,9
d5d6d418-1,2743a8cc,2024-04-27,20.6,7
c1a45836-d,2743a8cc,2024-06-13,51.6,7
a13fe3db-4,2743a8cc,2024-02-01,5.8,7
ab628cc9-f,7e289f57,2024-06-27,44.1,5
16fcd35b-7,7e289f57,2024-03-06,23.9,5
1826490e-0,7e289f57,2024-09-20,58.6,10
b3789b69-e,3dddbb9b,2024-06-06,42.8,8
dbbb1c38-2,dab416ba,2024-12-29,27.6,5
d7b08575-a,dab416ba,2024-11-29,16.0,10
ff53013e-1,244907e8,2024-12-21,37.9,4
a441c067-8,244907e8,2024-04-16,64.1,8
1399c5fa-3,ed27a96e,2024-10-13,43.2,8
b173174d-c,ed27a96e,2024-02-26,39.4,9
fb074377-f,ff063dc9,2024-04-07,21.6,2
d4c3d38b-7,ff063dc9,2024-06-23,12.8,10
625d4ca4-3,3387f821,2024-09-18,32.1,6
ec02cee5-0,3387f821,2024-07-21,43.5,8
1e9a5b28-5,8a1e41b5,2024-05-24,38.5,6
6a0df5f4-a,8a1e41b5,2024-08-14,20.4,2
d5eb5db1-a,8a1e41b5,2024-04-02,22.7,7
ce2954c1-d,63672c92,2024-08-16,0.2,4
12c285cd-d,754f7bed,2024-11-24,35.6,7
26411db9-8,754f7bed,2024-10-18,3.3,7
db3a28d6-d,4582a85c,2024-09-13,21.8,6
7a823c2d-6,4582a85c,2024-05-03,21.4,8
31b1bf36-7,0ef7d398,2024-01-23,11.7,4
3aa7f59a-3,0ef7d398,2024-06-11,20.3,10
02f1ef4b-3,0ef7d398,2024-08-04,44.0,7
35e7c662-b,2f51d311,2024-11-24,26.4,6
0eefc2f7-d,c2798fc8,2024-05-06,19.3,8
722a5cd3-2,c2798fc8,2024-11-10,40.4,7
554cee2e-e,ea18f5bd,2024-03-15,3.7,6
f7c23223-f,ea18f5bd,2024-10-31,20.6,5
3eb92af7-3,88c5d545,2024-12-23,17.0,10
0583c2c0-8,676d6a31,2024-08-08,5.7,8
28aa3d59-2,676d6a31,2024-02-14,33.1,9
04bc7c2c-f,426d0462,2024-05-14,47.7,6
f4f34d8d-f,426d0462,2024-12-05,17.9,7
46e544b6-d,e2c85332,2024-07-27,39.9,6
bae8c64e-b,e2c85332,2024-05-25,40.6,7
c6851b1e-1,84a54208,2024-03-14,16.8,5
ca5c7293-6,84a54208,2024-02-10,50.6,8
63b4ebe4-9,84a54208,2024-05-31,27.1,2
2c5f8e51-e,b5de6c02,2024-12-17,26.3,9
73862ca4-3,966a786b,2024-04-10,18.3,10
b91104ba-5,966a786b,2024-08-13,41.9,4
002dd850-8,966a786b,2024-04-14,29.4,3
dc3ab70a-b,e6bc4651,2024-11-21,4.5,9
67e54402-9,e6bc4651,2024-11-28,7.3,7
8e01bb4a-1,78dd23cd,2024-02-10,11.6,8
92a84213-d,f45d565b,2024-08-08,36.5,6
3d4de035-2,f45d565b,2024-07-11,8.1,6
90118598-8,f45d565b,2024-12-28,15.9,3
23687f94-6,aeefab00,2024-09-07,23.7,6
080fb497-9,43c305a3,2024-03-08,38.4,9
0b1cd399-c,43c305a3,2024-09-16,6.9,6
ce4304fd-f,43c305a3,2024-12-09,8.0,6
133db991-a,16b00348,2024-02-19,16.0,6
92c5edab-1,16b00348,2024-11-14,15.6,10
01d3a684-a,16b00348,2024-12-12,0.2,8
20d48f5a-a,eecf8d04,2024-03-27,47.8,9
5caf926b-d,12216eb4,2024-05-05,22.5,10
4f82b9b4-6,12216eb4,2024-02-18,9.4,9
5b023182-4,6cdf785c,2024-04-20,10.1,2
4c362983-f,6cdf785c,2024-09-07,26.5,8
90aa2f04-c,6cdf785c,2024-07-06,43.9,9
9b154aeb-1,152a5c28,2024-01-15,24.4,10
d163e599-c,152a5c28,2024-01-05,10.5,8
18ed019f-a,83e541b6,2024-09-24,27.1,5
c1f266ed-4,83e541b6,2024-07-01,17.7,6
4c2a540a-6,83e541b6,2024-09-02,47.4,7
b88e6e11-2,7591ee47,2024-09-30,2.7,6
9d389a3d-9,7591ee47,2024-11-03,37.0,8
0bc0af6d-d,7591ee47,2024-07-11,61.0,6
b114cd30-6,13867c51,2024-04-03,24.8,4
71dad69c-3,86d00148,2024-07-21,33.3,8
0bb5158c-b,86d00148,2024-12-11,73.2,6
3209aae6-2,86d00148,2024-09-28,46.4,8
b79d66f5-0,8020cf7d,2024-02-11,53.4,9
b913d9c3-6,8020cf7d,2024-10-16,42.2,4
d3efbd3c-7,52680f0f,2024-09-12,26.6,4
03e1a945-7,52680f0f,2024-06-06,18.2,8
ca08435e-6,52680f0f,2024-07-09,16.9,8
c98939ad-f,b474627e,2024-07-06,0.8,8
945fd299-7,aa9d881c,2024-01-01,45.2,9
6fe859c1-e,3e7db97e,2024-07-15,25.0,5
824b8041-f,7077e77f,2024-04-04,10.7,6
5cce927a-8,7077e77f,2024-04-16,13.6,7
58e5ea09-7,9cb02e32,2024-05-06,24.8,4
1188f814-0,9cb02e32,2024-08-12,34.8,6
02158cd3-8,9cb02e32,2024-05-26,39.2,5
491225fc-f,05c2f179,2024-01-03,4.9,3
052019a2-5,05c2f179,2024-11-08,25.7,7
e3554b00-9,39762f24,2024-03-13,8.0,7
de77109e-f,39762f24,2024-11-29,48.5,6
a975578f-1,0eb2829e,2024-12-09,7.5,8
6497829a-c,0eb2829e,2024-03-28,11.3,7
dbf7473b-1,0eb2829e,2024-11-15,4.9,10
27524626-e,1febe821,2024-01-08,18.6,6
383400bc-0,1febe821,2024-05-14,24.5,4
d6e36f40-d,1febe821,2024-11-05,12.5,10
f4187d93-7,cc86daab,2024-12-16,57.2,8
823be3f6-d,cc86daab,2024-04-10,52.1,7
d7ea7dc7-9,cc86daab,2024-11-24,33.4,3
3bd3423b-6,08377b76,2024-10-22,19.9,8
8183bff5-c,08377b76,2024-09-05,38.3,8
f9c543eb-6,1f75bd35,2024-10-28,3.9,7
65a59bed-6,1f75bd35,2024-08-06,50.7,8
c95cc2c0-b,d2db56fe,2024-07-13,19.0,10
b73dc7f7-4,d2db56fe,2024-06-30,10.7,10
c6a934b6-f,d2db56fe,2024-07-20,38.5,8
3883ebbe-7,b6bf93ca,2024-09-19,14.9,6
146cf8b1-5,b6bf93ca,2024-01-22,12.4,6
92edf476-5,45fb8735,2024-06-01,31.1,6
d9538ce0-d,45fb8735,2024-06-24,33.2,6
a7db85cf-e,b36602f1,2024-01-17,2.7,4
bade7717-d,c2b7b77f,2024-11-30,55.5,6
f8f557af-2,c2b7b77f,2024-09-01,9.2,9
7099297f-4,c2b7b77f,2024-05-26,47.4,8
cdfdd070-9,9ddae732,2024-10-09,10.9,5
c4af4332-6,9ddae732,2024-12-11,30.3,8
6f4cbbb8-c,9ddae732,2024-09-14,55.3,7
57012d4a-a,a8166d72,2024-07-09,21.6,7
7294ee1b-a,a8166d72,2024-12-02,20.4,7
d1907a9c-4,0db15bd5,2024-11-27,3.5,7
7f6a700d-4,0db15bd5,2024-02-18,30.1,6
2cbe5117-1,1a2d299f,2024-11-22,12.2,5
dfaf393f-5,1a2d299f,2024-12-19,16.0,6
56a3f7eb-b,53d8864d,2024-04-06,8.6,9
b98832fd-4,02a30fef,2024-04-19,19.6,5
8908ee2a-e,7b714f4e,2024-06-14,50.1,7
fba05ff6-4,6d3a59e2,2024-01-14,14.1,2
7d98679d-2,6d3a59e2,2024-11-17,49.7,5
b1ecba30-f,6d3a59e2,2024-10-31,6.4,4
dbe4b0ed-9,4be804ac,2024-09-18,31.0,9
ccf3cc40-1,4be804ac,2024-11-27,40.7,4
1d32fd8a-7,a9bb4414,2024-01-08,10.5,6
0cd1f543-e,a9bb4414,2024-10-21,35.2,7
d0e63939-6,0c0c05b4,2024-08-25,18.5,6
2039d729-8,fecccc78,2024-10-12,34.1,9
e91d0ba2-4,fecccc78,2024-10-29,21.0,7
f97c9c11-a,24a030cf,2024-12-28,48.7,6
37a8cd32-d,d2783da0,2024-12-07,2.2,9
235377f9-6,d2783da0,2024-08-30,34.3,5
bf207510-d,e6892386,2024-02-08,18.0,7
7f49b5d1-0,e6892386,2024-12-20,47.3,5
121bd9e7-a,e6892386,2024-02-25,13.4,3
55981e96-f,25c9c257,2024-11-11,29.3,8
e25cbb87-c,25c9c257,2024-10-28,13.9,7
a6eef18e-b,1cfe29ef,2024-04-11,55.7,8
66b1335b-a,1cfe29ef,2024-10-02,51.1,4
b7254274-c,1cfe29ef,2024-08-25,3.4,2
23f93fa0-a,4030fd2c,2024-07-09,36.9,7
f75ba6e2-6,4030fd2c,2024-02-03,13.9,9
b60d5bd5-2,4030fd2c,2024-08-15,1.6,6
f912c06e-2,b67b17e2,2024-08-26,5.5,4
246ce15f-c,b67b17e2,2024-11-12,7.0,5
61e4a54d-d,b67b17e2,2024-07-10,24.6,9
1abaddb7-8,b464df1e,2024-09-13,34.1,7
f2c7c564-3,b464df1e,2024-01-22,54.0,7
e0e0f471-3,b464df1e,2024-04-08,14.3,8
0b2794d7-4,74b730f9,2024-11-07,37.3,5
66ff0111-0,74b730f9,2024-06-11,33.1,3
191c4858-8,74b730f9,2024-03-16,4.4,6
838ff1dc-f,e07b3548,2024-12-19,34.0,7
c5fbfff5-7,6b1a1db7,2024-10-15,31.6,6
84ac44af-6,6b1a1db7,2024-02-15,34.8,7
cd6ecfc4-3,137ff099,2024-10-13,52.5,5
319324a8-d,f6e8ad7a,2024-11-03,38.5,4
26c5a3c0-7,f6e8ad7a,2024-12-17,44.2,9
f6132b51-8,f6e8ad7a,2024-05-07,19.3,6
6526f4b0-d,9196ae40,2024-10-06,15.5,9
0c6b3972-0,9196ae40,2024-10-10,10.8,8
16ca1cec-9,5114c7ff,2024-07-04,9.1,4
66f31929-f,5114c7ff,2024-02-09,20.5,5
3a06be77-7,5114c7ff,2024-08-07,35.0,10
aea4dbbb-6,2670ef98,2024-08-26,59.0,7
dff3818c-0,96782e08,2024-12-27,15.5,9
435ac847-4,96782e08,2024-02-19,36.7,8
24ba8cf2-f,96782e08,2024-06-05,23.6,5
ae83fb24-0,27739fb8,2024-04-15,56.9,8
995b52d6-5,57bb61e0,2024-06-27,30.3,5
0a7b67b6-2,57bb61e0,2024-03-29,31.5,5
8e54bcda-2,57bb61e0,2024-03-03,24.4,5
a6364dca-6,cbf72be4,2024-04-02,31.0,6
43c218fd-b,af8e4b7c,2024-01-16,7.3,10
8988283c-b,af8e4b7c,2024-06-06,26.6,6
f0e4e479-b,da53dce0,2024-02-03,29.8,5
17bf7b82-2,da53dce0,2024-02-15,45.0,8
089b3551-5,47873616,2024-05-14,9.7,6
e627eaf2-d,47873616,2024-01-29,24.9,5
cba546bf-c,47873616,2024-08-14,2.6,6
49f0067f-d,a8792956,2024-04-02,16.5,7
cc225b55-9,a8792956,2024-10-28,41.8,7
3fbf2f97-f,b34e1b80,2024-04-23,15.3,5
921867e8-4,fd775f01,2024-11-12,36.3,6
3f208126-9,fd775f01,2024-09-27,37.2,4
4694e5c2-4,fd775f01,2024-06-19,14.9,6
54f36368-a,f19ef7ed,2024-05-30,3.1,5
0e2972b3-3,f19ef7ed,2024-02-02,16.9,6
43d3cc10-d,43319afa,2024-10-01,22.1,9
6e81e217-9,43319afa,2024-10-14,11.6,4
f484e4f2-d,3ecf92a0,2024-12-03,8.9,8
7ed32332-0,3ecf92a0,2024-01-18,28.5,3
562b2165-0,3ecf92a0,2024-12-25,44.0,4
d956cca3-d,34f9dadc,2024-10-03,14.5,7
29379ab1-8,34f9dadc,2024-07-21,26.8,7
2ebea008-c,a22636f4,2024-12-15,5.5,2
54a703a6-d,1b5fc4ea,2024-09-27,23.2,6
54cb365e-6,1b5fc4ea,2024-08-28,25.8,5
59ad6c80-6,1b5fc4ea,2024-08-09,45.4,7
8ec965bb-a,550f2abc,2024-09-10,42.4,6
ac4c6127-c,4bed83a6,2024-03-01,28.8,8
f6853681-b,4bed83a6,2024-12-08,42.6,8
78964d16-0,4bed83a6,2024-12-17,54.6,4
5d8462e4-0,8d957354,2024-09-15,0.4,6
e4deff9e-e,23e97fa0,2024-10-23,8.5,5
271667c5-f,23e97fa0,2024-11-20,50.5,6
695f03b9-a,f0e78eac,2024-10-02,70.4,10
f3fff7ae-1,f0e78eac,2024-05-08,8.2,4
713ddba8-2,48074c1d,2024-03-30,53.4,4
9887bc8d-2,48074c1d,2024-05-09,54.1,5
020a73ff-7,bad46887,2024-12-28,43.3,5
abea72e4-9,bad46887,2024-06-23,9.1,6
dd4d430c-a,bad46887,2024-02-24,64.4,9
60074bcd-3,b95553ff,2024-08-23,37.5,6
aa62c67a-5,4234bd9b,2024-08-01,18.2,7
fd3bb043-1,4234bd9b,2024-12-18,1.7,6
489312a4-a,ab863114,2024-09-12,23.6,3
9a1aafbe-3,ab863114,2024-08-11,0.7,8
eb4463c5-6,2136c039,2024-12-06,37.5,8
943bf86b-4,3a0ed971,2024-09-20,18.3,8
45c9f0bc-0,3a0ed971,2024-08-08,12.3,7
b0abac9b-8,3a0ed971,2024-10-03,6.6,7
2b55c04b-4,d7644108,2024-05-03,36.9,6
83d74610-3,d7644108,2024-03-04,34.5,9
a8c0eba8-c,c3102df5,2024-06-27,33.1,9
90a379c9-4,c3102df5,2024-09-04,0.9,9
2dcb3feb-d,c3102df5,2024-04-09,34.5,5
3ee5e835-1,d2eecf4a,2024-11-02,11.9,7
1f268f59-d,d2eecf4a,2024-03-14,0.7,10
48ba8a4f-c,d2eecf4a,2024-02-23,10.5,7
34aceb1b-1,fbe50e7c,2024-01-14,16.6,9
97820c88-1,fbe50e7c,2024-06-28,32.1,1
f7cb23db-c,fbe50e7c,2024-03-06,38.9,6
08606e0c-7,ba9ccb43,2024-08-21,35.4,8
6c0d6a46-a,ba9ccb43,2024-09-07,65.5,8
8dbe5a29-a,0ea6b8e5,2024-12-08,16.0,3
a1d16018-c,0ea6b8e5,2024-08-20,13.4,7
7b730c7d-3,0ea6b8e5,2024-04-07,6.7,6
a2056cfb-0,432b176e,2024-03-22,17.9,5
0a7070fd-2,b2310e89,2024-12-17,37.3,6
efd2fe87-d,b2310e89,2024-12-17,8.3,10
87fb8e56-a,b2310e89,2024-04-09,32.0,4
2774dabf-6,ce326aa8,2024-02-27,31.9,8
b9701cb4-4,ce326aa8,2024-02-01,48.5,8
b3570202-e,94c8850b,2024-04-20,36.0,10
c6110ee7-1,4d848392,2024-11-03,34.6,7
1f23eb4a-e,4d848392,2024-02-19,34.8,8
b408f12e-f,4d848392,2024-01-09,12.1,2
0a70c9ef-8,b97c9494,2024-10-26,26.2,7
dd71fe5a-e,151ba30a,2024-03-17,46.3,6
3dae8d60-6,151ba30a,2024-08-19,25.0,2
e810ad19-1,151ba30a,2024-05-06,0.6,6
4738df13-5,cca14c55,2024-01-23,8.3,8
b6d18af2-6,cca14c55,2024-07-23,29.4,4
7918bf91-f,cca14c55,2024-10-20,27.7,7
007f5a82-9,60a13b1d,2024-03-14,29.3,9
55880b02-c,60a13b1d,2024-09-24,32.4,5
9afcea39-d,60a13b1d,2024-03-16,17.4,7
7a18d514-8,aedcfba8,2024-09-26,11.3,8
1863d0c2-2,aedcfba8,2024-09-16,30.2,3
7e6f5f87-a,aedcfba8,2024-09-04,24.0,4
f7c30449-8,9a9e5fc0,2024-07-25,1.8,5
b9289112-0,9a9e5fc0,2024-09-17,3.9,4
a76dbeb8-4,9a9e5fc0,2024-10-12,2.9,5
d175d23b-a,8c81a68c,2024-12-23,56.8,4
6cab4e09-3,f88e34ed,2024-03-13,16.6,7
cd7048d6-2,8fe08863,2024-06-23,11.1,5
89c9971d-3,8fe08863,2024-10-08,35.0,2
66abc129-f,0eaa4019,2024-06-09,8.9,5
37830866-8,7fad49a3,2024-09-15,35.0,2
bb8eb6e6-2,7fad49a3,2024-09-30,2.9,5
06031494-4,2876e5c4,2024-11-27,30.8,6
47ffd498-b,2876e5c4,2024-07-15,26.5,7
518a234c-b,2876e5c4,2024-10-13,19.8,8
d15166d6-6,3d8219a0,2024-09-25,26.8,9
7aa3d193-2,3d8219a0,2024-03-19,0.5,6
f60f198d-f,3d8219a0,2024-12-23,61.6,5
467c826e-e,dfdb7b01,2024-10-04,8.8,6
ce9246f6-3,c62e3e88,2024-04-18,7.3,9
837301e9-a,c62e3e88,2024-06-29,15.0,6
15ffdd3a-c,c62e3e88,2024-09-25,14.3,4
c6d3911d-0,33f57c62,2024-07-17,14.0,10
c799045a-d,33f57c62,2024-07-08,20.2,8
b66f5f1e-a,c2f7a83c,2024-07-13,40.4,10
748b9e28-b,86bc7174,2024-08-28,32.4,5
e29eb80d-7,86bc7174,2024-10-14,33.0,6
f7ba460a-f,82f84089,2024-12-25,19.2,7
545dc23c-9,82f84089,2024-09-05,36.9,4
ae162e62-6,82f84089,2024-11-21,26.8,8
5d4acf7b-c,869a1ab9,2024-01-14,56.5,8
b0a16483-4,869a1ab9,2024-02-11,42.9,9
bcb7c965-e,40be344d,2024-04-29,27.9,5
d964e0ef-5,40be344d,2024-11-17,44.5,3
2bcc327b-2,087bf673,2024-07-13,15.7,4
82913caf-4,087bf673,2024-01-08,24.5,1
7195f9b5-8,087bf673,2024-03-28,30.3,8
a1a7db9f-2,f11f7096,2024-02-07,32.0,7
04864b3e-d,50f96c55,2024-07-07,34.6,7
46a5d76b-5,f1528ba7,2024-08-07,0.7,6
b55c6d29-5,f1528ba7,2024-01-09,29.8,6
6aa08c0d-7,f1528ba7,2024-11-21,9.0,4
4616dfb5-3,52917d0d,2024-01-13,71.2,6
5fb2b9c3-7,52917d0d,2024-05-16,39.7,8
e733de69-6,af67686c,2024-03-19,13.1,8
ed835591-6,e3fc3651,2024-01-16,28.5,8
50934ff2-e,e3fc3651,2024-09-15,37.1,3
555a771b-3,e3fc3651,2024-01-23,29.5,4
6f067889-f,3a014a4f,2024-09-12,4.0,6
ad76cff3-1,3a014a4f,2024-07-05,34.4,6
ee44bd57-9,3a014a4f,2024-10-24,53.3,10
dc4529e8-c,544c4a6e,2024-05-05,6.0,6
90b8ece3-f,544c4a6e,2024-11-13,41.2,7
a266c434-c,fb1888f0,2024-12-15,9.0,9
e7a9552d-6,fb1888f0,2024-02-18,20.5,7
39f11fc9-c,fb1888f0,2024-11-04,17.7,5
067abaa4-7,f7fbabe7,2024-06-13,57.5,6
7b5a5fd9-9,f7fbabe7,2024-07-14,30.6,7
72ea2346-4,996d7538,2024-07-25,11.1,8
f81c7b90-0,996d7538,2024-10-08,54.2,7
e375914d-0,996d7538,2024-09-27,4.9,6
61d4cc31-6,baad4f78,2024-05-20,26.5,5
6b099333-a,baad4f78,2024-05-19,39.8,3
a92d7f88-8,4899abee,2024-09-25,5.8,6
83a25196-6,4899abee,2024-02-16,18.3,8
1e262e60-6,4e624949,2024-08-26,29.5,4
22286bd4-b,4e624949,2024-10-08,44.7,9
14c9ef16-f,4e624949,2024-10-31,45.8,8
6d5a3c44-6,d459792e,2024-09-30,20.2,6
18e4bba5-e,d459792e,2024-06-25,2.5,6
33cd2263-5,8f709ec7,2024-02-12,15.3,6
f6998883-f,8f709ec7,2024-01-12,17.1,6
2519cf36-2,b1224d6b,2024-06-09,0.0,6
00d6531f-f,875c76d8,2024-06-01,27.0,8
2c772de5-4,875c76d8,2024-04-03,48.2,9
60b1bad6-2,875c76d8,2024-04-26,36.8,4
a81878d3-0,b9dddc9a,2024-08-12,19.6,6
3419d4cb-0,b9dddc9a,2024-08-06,7.4,8
7e886b85-6,bf8602e6,2024-10-19,20.7,6
3e0bdc18-7,1e8408b0,2024-01-28,14.7,3
3e2d026b-6,1e8408b0,2024-09-03,19.6,8
8e636559-3,49001a18,2024-08-05,33.8,10
d913b080-9,49001a18,2024-09-08,44.2,5
b4c63509-6,2a978450,2024-02-01,32.9,6
b0264199-4,0caba2af,2024-08-10,37.3,6
035fde3a-7,0caba2af,2024-12-26,10.7,10
759c5bd8-f,0caba2af,2024-03-16,31.7,6
672b5615-5,d264d7f2,2024-09-29,28.8,7
4443b3f1-4,d264d7f2,2024-02-02,53.3,4
0068b37c-a,d264d7f2,2024-10-13,5.2,9
8004c729-f,b0467d41,2024-03-25,6.1,9
674c0964-4,b0467d41,2024-06-21,16.2,4
b207d6ce-d,99e41544,2024-08-10,27.0,7
f108e117-b,0142ad40,2024-08-30,11.3,6
4e7d0cbc-7,0142ad40,2024-04-28,37.1,7
15cb3e5d-f,0142ad40,2024-07-08,7.7,4
063807ea-8,aabc7845,2024-09-05,26.2,6
a3c090d9-0,f3dd8bf4,2024-08-31,35.4,9
1bacede3-e,f3dd8bf4,2024-01-02,32.7,4
62ad717f-e,f3dd8bf4,2024-04-15,1.3,4
ab59beb7-a,cd0a515a,2024-10-01,8.5,6
46209859-c,cd0a515a,2024-08-20,15.4,10
3c74f808-0,cd0a515a,2024-08-05,2.9,7
b16530c5-7,8a9b20f4,2024-04-16,22.2,5
90f64fc4-8,8a9b20f4,2024-06-06,25.2,5
1e0d92c9-1,d3d8a470,2024-07-26,22.3,10
10f9089d-1,d3d8a470,2024-01-26,22.3,6
28f0e00a-6,d3d8a470,2024-12-07,48.3,9
d1d8e617-c,225d43d2,2024-01-19,21.7,10
3104c946-a,225d43d2,2024-08-24,34.9,9
e296ed98-6,a4931729,2024-12-21,48.1,7
338707f9-e,5a992c1b,2024-11-20,62.1,8
c9352812-8,aab719b2,2024-09-15,15.9,4
cc334fe4-3,c4072845,2024-02-14,16.3,8
8674d7b3-7,c4072845,2024-02-02,33.4,4
e8e3aa1f-1,2217d487,2024-03-25,12.0,7
3cf7d53c-9,2217d487,2024-11-21,6.1,6
1fb038b3-2,2217d487,2024-08-15,11.1,7
50ed9d46-6,6a58e2c8,2024-07-10,40.3,5
e2f5c73a-0,6a58e2c8,2024-10-03,53.4,6
307dc36b-0,853888f2,2024-01-21,32.9,6
6bf268ca-8,5a107de8,2024-12-28,41.0,2
fcec609e-7,b9191e2b,2024-11-06,22.9,6
10a10422-1,84a8c0e9,2024-01-20,25.7,4
443ff118-0,af6693e3,2024-01-10,13.2,3
8ba80ecb-b,af6693e3,2024-04-06,48.9,4
cc235ce8-e,b0a92d3b,2024-01-02,43.4,3
565f624b-f,b0a92d3b,2024-02-20,6.4,9
734e6a00-4,a7829689,2024-11-17,9.4,5
82af72b2-8,a7829689,2024-10-11,29.7,10
bf5d0345-d,9234133d,2024-06-24,11.3,7
5ddb1c5c-1,9234133d,2024-07-13,56.6,6
98def763-b,eeafb35d,2024-07-16,56.2,3
25553bba-8,eeafb35d,2024-12-12,31.2,5
dc70e2fd-d,eeafb35d,2024-04-16,33.9,5
13ce1bd9-8,de42e4e9,2024-11-24,31.3,10
d11ff098-c,4f1ba068,2024-07-28,42.9,6
d6cafa9d-0,b1025e31,2024-04-06,6.0,8
0909b588-5,64e9f711,2024-10-18,3.4,6
2ea06247-d,64e9f711,2024-06-19,34.4,5
1e74176f-3,49d63f66,2024-10-31,1.9,9
9b43ec3a-4,49d63f66,2024-05-02,33.9,7
d9ba7a1e-6,71173902,2024-08-28,19.1,6
11b80648-1,71173902,2024-11-26,18.0,4
e4bbc3c0-6,c685c9fb,2024-05-28,3.9,4
bf32d2e3-0,c685c9fb,2024-07-26,32.6,5
1db80f40-2,00e613c6,2024-04-03,17.9,6
6322a1bf-3,00e613c6,2024-11-05,18.3,7
e0eda1a6-b,00e613c6,2024-03-18,6.0,9
b37fef16-b,9c04107f,2024-11-05,28.0,10
3eaaf1cc-e,9c04107f,2024-02-26,13.9,4
16daf79a-7,9c04107f,2024-05-18,12.5,8
0cfc14c6-3,fe36bc36,2024-12-05,19.3,5
43c0886a-0,9d8ea751,2024-02-14,9.0,4
d8052398-8,cb9a2621,2024-12-21,48.3,9
