user_id,created_at,city,acquisition_channel,device,total_orders,total_spent,last_order_date,is_active_30d
3873,2024-05-13 17:22:21,Querétaro,Facebook Ads,iOS,4,1522.52,2024-05-18 17:22:21,False
3874,2024-06-10 03:21:57,CDMX,Referido,Android,3,2694.59,2024-07-09 03:21:57,True
3875,2024-10-28 10:58:42,Querétaro,Orgánico,iOS,4,5757.04,2025-07-07 10:58:42,True
3876,2024-06-14 23:37:34,CDMX,Orgánico,iOS,4,1563.75,2025-01-21 23:37:34,False
3877,2024-12-05 11:41:24,CDMX,Facebook Ads,iOS,2,792.28,2025-04-01 11:41:24,True
3878,2024-10-07 05:25:11,Monterrey,Facebook Ads,iOS,3,1167.38,2025-02-22 05:25:11,False
3879,2024-08-03 00:40:36,Querétaro,Orgánico,Android,2,2354.44,2024-09-27 00:40:36,True
3880,2024-09-14 12:16:29,Monterrey,Orgánico,iOS,4,2018.73,2025-03-29 12:16:29,False
3881,2024-04-11 21:44:53,Puebla,Orgánico,Android,4,2920.89,2024-10-25 21:44:53,True
3882,2024-04-24 10:42:28,Monterrey,Facebook Ads,Android,7,9353.82,2024-09-16 10:42:28,True
3883,2024-12-18 06:33:41,Puebla,Orgánico,Android,7,6683.16,2025-05-17 06:33:41,True
3884,2024-05-01 18:12:04,Querétaro,Referido,Android,5,5780.47,2024-05-31 18:12:04,False
3885,2024-04-13 00:59:14,Guadalajara,Google Ads,iOS,2,2729.3,2024-08-19 00:59:14,True
3886,2024-11-05 22:11:06,Puebla,Orgánico,Android,4,2784.0,2024-12-09 22:11:06,False
3887,2024-10-22 17:00:01,Guadalajara,Facebook Ads,Android,1,1481.37,2025-03-02 17:00:01,True
3888,2024-10-29 19:20:18,CDMX,Referido,iOS,5,2458.26,2025-04-30 19:20:18,True
3889,2024-10-27 23:39:28,Querétaro,Google Ads,iOS,1,909.79,2025-06-27 23:39:28,True
3890,2024-06-23 00:41:29,Guadalajara,Google Ads,Android,1,314.52,2024-10-29 00:41:29,True
3891,2024-04-22 23:01:51,Puebla,Facebook Ads,Android,8,10397.98,2024-05-31 23:01:51,False
3892,2024-07-16 05:05:58,CDMX,Google Ads,iOS,5,4791.58,2024-12-02 05:05:58,False
3893,2024-04-24 08:35:31,Guadalajara,Google Ads,iOS,2,637.23,2024-12-30 08:35:31,True
3894,2024-07-04 06:55:57,Puebla,Referido,Android,1,1268.06,2025-03-23 06:55:57,False
3895,2024-08-24 13:42:24,Puebla,Facebook Ads,iOS,4,1102.4,2025-06-10 13:42:24,True
3896,2024-12-05 22:43:16,Puebla,Referido,iOS,6,7235.11,2025-07-17 22:43:16,True
3897,2024-02-24 21:36:31,Querétaro,Facebook Ads,iOS,1,1165.34,2024-04-14 21:36:31,False
3898,2024-06-18 03:12:07,Guadalajara,Google Ads,iOS,5,2863.14,2024-07-01 03:12:07,False
3899,2024-06-17 08:20:31,CDMX,Orgánico,Android,2,2744.27,2024-08-29 08:20:31,False
3900,2024-07-01 05:20:57,Monterrey,Referido,iOS,5,3921.34,2025-02-24 05:20:57,False
3901,2024-05-07 18:55:34,Querétaro,Facebook Ads,iOS,5,6108.17,2024-08-04 18:55:34,False
3902,2024-09-08 15:32:23,Monterrey,Facebook Ads,iOS,4,3766.97,2025-02-20 15:32:23,True
3903,2024-09-18 17:53:44,Puebla,Facebook Ads,Android,3,1738.0,2025-04-19 17:53:44,False
3904,2024-12-08 07:22:06,Querétaro,Orgánico,iOS,3,2588.03,2024-12-19 07:22:06,False
3905,2024-04-03 03:47:52,CDMX,Google Ads,Android,3,4126.02,2024-12-15 03:47:52,True
3906,2024-08-28 17:18:07,Guadalajara,Google Ads,iOS,5,4209.63,2025-04-02 17:18:07,True
3907,2024-12-04 15:12:24,CDMX,Google Ads,iOS,1,776.23,2025-09-20 15:12:24,True
3908,2024-05-22 20:58:02,Puebla,Referido,Android,3,1877.16,2024-12-24 20:58:02,False
3909,2024-11-20 15:51:41,Querétaro,Referido,iOS,4,4492.54,2025-05-16 15:51:41,False
3910,2024-03-18 20:45:37,Monterrey,Facebook Ads,Android,3,1460.52,2024-10-20 20:45:37,True
3911,2024-09-17 11:09:31,Monterrey,Orgánico,iOS,3,1349.18,2024-12-02 11:09:31,True
3912,2024-01-10 22:06:30,Puebla,Facebook Ads,iOS,3,2130.53,2024-07-11 22:06:30,True
3913,2024-03-28 16:29:27,Guadalajara,Facebook Ads,iOS,2,463.48,2024-11-26 16:29:27,False
3914,2024-08-13 04:58:05,Puebla,Referido,Android,1,637.24,2025-01-29 04:58:05,False
3915,2024-09-07 21:00:10,Guadalajara,Orgánico,Android,6,4326.97,2025-06-02 21:00:10,False
3916,2024-04-19 20:14:18,Guadalajara,Referido,Android,1,1468.14,2024-12-03 20:14:18,True
3917,2024-10-26 00:20:34,Puebla,Referido,iOS,1,615.09,2025-08-03 00:20:34,False
3918,2024-10-25 06:01:08,Monterrey,Facebook Ads,iOS,1,258.32,2025-04-20 06:01:08,False
3919,2024-01-23 16:27:41,Puebla,Referido,Android,3,3118.21,2024-07-01 16:27:41,True
3920,2024-09-06 19:23:28,Puebla,Referido,iOS,4,3458.31,2025-03-05 19:23:28,False
3921,2024-01-01 09:48:58,Puebla,Google Ads,Android,5,2574.99,2024-10-15 09:48:58,True
3922,2024-03-26 15:26:02,Querétaro,Orgánico,iOS,4,3061.67,2024-09-07 15:26:02,True
3923,2024-08-11 16:27:36,Guadalajara,Orgánico,iOS,3,3736.74,2025-06-05 16:27:36,True
3924,2024-12-15 01:26:48,Querétaro,Orgánico,Android,7,7609.9,2025-05-24 01:26:48,False
3925,2024-07-24 07:09:12,Guadalajara,Facebook Ads,Android,1,486.32,2024-12-13 07:09:12,True
3926,2024-03-12 09:33:51,Monterrey,Facebook Ads,Android,5,5818.05,2024-05-29 09:33:51,True
3927,2024-11-11 01:10:22,Querétaro,Facebook Ads,iOS,5,3236.27,2025-02-21 01:10:22,False
3928,2024-03-25 11:11:25,Guadalajara,Referido,iOS,1,866.01,2024-09-28 11:11:25,True
3929,2024-08-31 23:05:51,Monterrey,Orgánico,Android,3,4211.92,2025-01-04 23:05:51,True
3930,2024-08-24 14:35:51,Puebla,Facebook Ads,iOS,2,2996.95,2024-11-23 14:35:51,True
3931,2024-02-12 04:02:43,CDMX,Referido,Android,3,3545.16,2024-05-10 04:02:43,False
3932,2024-02-05 15:53:51,Guadalajara,Google Ads,iOS,1,1343.73,2024-05-22 15:53:51,True
3933,2024-04-08 16:23:57,Monterrey,Orgánico,Android,4,4674.79,2024-08-27 16:23:57,True
3934,2024-03-16 14:08:09,Guadalajara,Referido,iOS,2,781.83,2024-06-04 14:08:09,False
3935,2024-08-08 21:31:10,Querétaro,Orgánico,Android,3,3425.01,2025-02-25 21:31:10,False
3936,2024-01-25 15:31:58,Guadalajara,Referido,Android,1,826.46,2024-09-14 15:31:58,False
3937,2024-09-07 13:16:46,CDMX,Google Ads,iOS,5,1485.02,2024-10-17 13:16:46,True
3938,2024-02-03 04:33:05,CDMX,Facebook Ads,iOS,3,3529.17,2024-06-16 04:33:05,False
3939,2024-10-18 12:56:29,Guadalajara,Google Ads,iOS,1,1155.98,2024-10-20 12:56:29,False
3940,2024-10-26 04:48:50,Querétaro,Orgánico,iOS,5,2067.43,2025-02-19 04:48:50,True
3941,2024-03-10 14:52:35,Querétaro,Facebook Ads,iOS,1,815.56,2024-06-02 14:52:35,True
3942,2024-10-01 01:55:05,Monterrey,Referido,iOS,4,1104.24,2025-07-20 01:55:05,False
3943,2024-09-18 19:29:54,Monterrey,Google Ads,Android,5,5481.18,2025-01-15 19:29:54,True
3944,2024-02-02 05:51:57,Monterrey,Google Ads,Android,1,301.9,2024-07-19 05:51:57,True
3945,2024-03-02 17:37:27,CDMX,Google Ads,Android,0,0.0,2024-06-30 17:37:27,True
3946,2024-06-20 17:11:36,Puebla,Referido,Android,3,3708.27,2025-02-10 17:11:36,True
3947,2024-09-18 00:09:19,CDMX,Facebook Ads,Android,5,2883.44,2025-06-29 00:09:19,True
3948,2024-06-15 23:07:17,Guadalajara,Facebook Ads,iOS,4,1320.89,2025-01-24 23:07:17,True
3949,2024-10-22 13:03:11,Querétaro,Referido,Android,4,1489.25,2025-07-15 13:03:11,True
3950,2024-01-15 08:28:30,Monterrey,Facebook Ads,Android,2,2720.53,2024-06-10 08:28:30,True
3951,2024-03-31 17:07:51,Querétaro,Google Ads,Android,4,5134.38,2024-09-03 17:07:51,True
3952,2024-03-23 04:47:32,Guadalajara,Orgánico,Android,2,1654.14,2024-12-22 04:47:32,False
3953,2024-03-02 22:34:00,CDMX,Orgánico,iOS,4,5287.73,2024-11-18 22:34:00,True
3954,2024-04-08 03:29:49,Guadalajara,Facebook Ads,Android,3,613.11,2024-06-26 03:29:49,True
3955,2024-10-21 17:01:32,Monterrey,Referido,iOS,4,1686.59,2025-04-26 17:01:32,False
3956,2024-07-05 06:00:17,Guadalajara,Orgánico,Android,5,3783.63,2024-07-13 06:00:17,True
3957,2024-03-05 18:33:39,Monterrey,Facebook Ads,iOS,2,2879.25,2024-04-08 18:33:39,False
3958,2024-01-01 20:39:54,Monterrey,Orgánico,Android,4,3415.75,2024-03-01 20:39:54,False
3959,2024-02-28 04:09:13,Monterrey,Facebook Ads,iOS,4,1142.36,2024-06-22 04:09:13,True
3960,2024-09-22 18:16:21,Monterrey,Referido,Android,0,0.0,2025-01-09 18:16:21,True
3961,2024-02-21 02:37:34,Querétaro,Referido,iOS,4,3922.9,2024-07-18 02:37:34,True
3962,2024-01-17 11:48:03,CDMX,Google Ads,iOS,5,3546.28,2024-09-05 11:48:03,False
3963,2024-01-28 11:21:42,Guadalajara,Referido,Android,1,919.11,2024-11-14 11:21:42,False
3964,2024-09-30 23:17:56,CDMX,Orgánico,iOS,1,806.13,2025-01-07 23:17:56,True
3965,2024-03-12 16:01:56,Querétaro,Orgánico,Android,0,0.0,2024-07-28 16:01:56,True
3966,2024-09-02 17:28:11,Monterrey,Google Ads,Android,1,1271.82,2025-06-19 17:28:11,False
3967,2024-09-04 13:54:10,CDMX,Google Ads,Android,3,2524.95,2025-02-12 13:54:10,False
3968,2024-06-06 21:44:01,Querétaro,Referido,iOS,3,806.98,2024-10-09 21:44:01,True
3969,2024-05-19 22:34:56,Monterrey,Google Ads,iOS,5,3553.8,2024-11-26 22:34:56,False
3970,2024-06-15 14:45:13,Puebla,Referido,Android,4,2950.41,2024-06-16 14:45:13,True
3971,2024-03-30 13:21:02,Querétaro,Google Ads,Android,6,8773.74,2024-05-26 13:21:02,True
3972,2024-06-09 04:55:04,Puebla,Google Ads,Android,3,2858.59,2024-09-05 04:55:04,True
3973,2024-03-15 10:38:02,CDMX,Referido,iOS,3,3130.31,2024-10-30 10:38:02,True
3974,2024-02-16 21:41:58,Guadalajara,Referido,Android,5,3415.02,2024-06-20 21:41:58,False
3975,2024-01-17 11:15:06,Monterrey,Referido,iOS,1,1190.55,2024-04-24 11:15:06,True
3976,2024-02-12 00:35:37,Monterrey,Referido,iOS,3,4455.16,2024-09-10 00:35:37,True
3977,2024-07-19 10:33:56,CDMX,Facebook Ads,Android,4,4037.98,2025-04-02 10:33:56,True
3978,2024-10-20 05:04:11,Guadalajara,Facebook Ads,Android,2,445.85,2025-06-30 05:04:11,False
3979,2024-02-24 21:05:55,Monterrey,Facebook Ads,Android,3,4084.04,2024-10-20 21:05:55,True
3980,2024-03-02 13:41:51,Monterrey,Referido,Android,2,1692.86,2024-05-23 13:41:51,True
3981,2024-09-30 18:31:01,Guadalajara,Facebook Ads,Android,1,1250.82,2024-11-24 18:31:01,True
3982,2024-08-31 20:19:10,Guadalajara,Orgánico,iOS,3,4291.38,2025-04-15 20:19:10,True
3983,2024-08-25 08:19:34,Querétaro,Orgánico,iOS,1,976.26,2024-11-25 08:19:34,False
3984,2024-01-20 13:45:30,Puebla,Orgánico,iOS,3,2972.64,2024-05-13 13:45:30,False
3985,2024-03-04 12:30:08,Guadalajara,Google Ads,Android,4,3613.57,2024-12-05 12:30:08,False
3986,2024-10-09 02:05:13,Guadalajara,Referido,iOS,5,3577.76,2024-10-27 02:05:13,True
3987,2024-10-18 19:21:00,Guadalajara,Google Ads,Android,4,2488.92,2025-06-22 19:21:00,False
3988,2024-12-01 13:29:09,Puebla,Referido,iOS,6,2451.72,2025-05-26 13:29:09,False
3989,2024-08-02 17:53:14,Querétaro,Facebook Ads,Android,2,2710.23,2024-09-22 17:53:14,True
3990,2024-05-28 10:06:05,Puebla,Referido,Android,5,2024.62,2024-11-23 10:06:05,True
3991,2024-12-03 07:41:29,Querétaro,Referido,Android,1,597.8,2024-12-14 07:41:29,True
3992,2024-10-01 21:33:55,Monterrey,Orgánico,iOS,2,1777.64,2024-11-09 21:33:55,False
3993,2024-12-13 16:28:38,CDMX,Referido,Android,2,2590.57,2025-07-25 16:28:38,True
3994,2024-12-22 06:59:23,Querétaro,Google Ads,Android,8,7276.09,2025-01-27 06:59:23,True
3995,2024-01-29 15:12:50,Puebla,Google Ads,Android,3,1987.03,2024-04-01 15:12:50,False
3996,2024-03-16 07:03:53,Guadalajara,Orgánico,Android,2,761.21,2024-06-10 07:03:53,True
3997,2024-10-23 20:28:06,CDMX,Referido,Android,2,2860.79,2024-10-30 20:28:06,True
3998,2024-03-12 12:26:14,Guadalajara,Orgánico,iOS,4,5908.84,2024-03-20 12:26:14,False
3999,2024-06-17 20:17:09,Querétaro,Referido,Android,4,4389.21,2025-03-24 20:17:09,True
4000,2024-12-30 19:31:45,Monterrey,Referido,iOS,1,1168.08,2025-01-22 19:31:45,False
4001,2024-11-18 03:21:36,Monterrey,Facebook Ads,Android,3,1446.86,2025-06-01 03:21:36,True
4002,2024-08-25 06:37:53,Puebla,Referido,iOS,1,280.89,2024-12-13 06:37:53,True
4003,2024-01-28 16:33:52,Guadalajara,Referido,iOS,1,617.12,2024-06-28 16:33:52,True
4004,2024-12-04 10:09:08,Puebla,Facebook Ads,Android,4,4490.79,2025-03-18 10:09:08,False
4005,2024-10-31 06:42:39,CDMX,Orgánico,Android,1,1295.21,2025-01-10 06:42:39,True
4006,2024-09-09 08:29:18,CDMX,Orgánico,Android,4,2644.97,2025-03-06 08:29:18,True
4007,2024-01-29 16:08:45,CDMX,Facebook Ads,iOS,2,1942.69,2024-08-07 16:08:45,False
4008,2024-10-06 08:58:33,Guadalajara,Referido,iOS,5,2552.04,2025-05-25 08:58:33,True
4009,2024-09-11 00:15:32,Guadalajara,Google Ads,iOS,5,2090.07,2025-04-02 00:15:32,False
4010,2024-12-18 07:37:00,Monterrey,Referido,iOS,3,2299.77,2025-04-06 07:37:00,False
4011,2024-02-08 15:15:53,Querétaro,Orgánico,iOS,2,1653.41,2024-08-22 15:15:53,False
4012,2024-04-12 02:04:50,CDMX,Google Ads,iOS,5,7477.18,2024-08-31 02:04:50,True
4013,2024-04-06 02:14:11,Puebla,Google Ads,Android,5,5481.68,2024-05-07 02:14:11,True
4014,2024-06-27 07:40:11,Monterrey,Referido,iOS,2,2319.37,2025-03-06 07:40:11,False
4015,2024-02-05 06:45:42,Guadalajara,Facebook Ads,iOS,3,3779.06,2024-08-07 06:45:42,True
4016,2024-08-31 06:01:20,CDMX,Referido,iOS,4,2066.23,2025-05-28 06:01:20,False
4017,2024-08-16 04:58:04,Monterrey,Orgánico,iOS,1,1356.95,2025-05-15 04:58:04,True
4018,2024-10-04 03:57:00,Monterrey,Facebook Ads,iOS,3,4092.69,2024-11-10 03:57:00,True
4019,2024-05-02 21:44:20,Guadalajara,Facebook Ads,Android,4,4748.48,2024-09-10 21:44:20,True
4020,2024-07-20 23:21:25,Guadalajara,Referido,Android,1,1371.35,2025-04-30 23:21:25,False
4021,2024-02-09 13:22:33,CDMX,Facebook Ads,Android,1,594.81,2024-10-11 13:22:33,False
4022,2024-06-21 15:47:34,CDMX,Orgánico,Android,3,1951.89,2025-03-13 15:47:34,True
4023,2024-01-28 07:46:02,Querétaro,Facebook Ads,Android,4,4489.75,2024-09-26 07:46:02,False
4024,2024-08-01 14:24:14,Puebla,Facebook Ads,Android,2,753.36,2025-03-08 14:24:14,True
4025,2024-06-04 14:47:27,Querétaro,Orgánico,iOS,5,2571.14,2024-11-19 14:47:27,True
4026,2024-05-20 01:35:51,Puebla,Referido,iOS,2,2149.71,2024-07-24 01:35:51,False
4027,2024-10-06 02:42:50,Puebla,Orgánico,Android,2,457.56,2025-01-26 02:42:50,True
4028,2024-03-27 18:21:54,CDMX,Orgánico,Android,1,1221.08,2024-09-24 18:21:54,False
4029,2024-05-28 06:18:52,Guadalajara,Facebook Ads,iOS,2,590.78,2024-11-10 06:18:52,True
4030,2024-07-25 02:13:37,Querétaro,Referido,iOS,4,1849.46,2024-08-15 02:13:37,True
4031,2024-08-11 00:36:51,Monterrey,Orgánico,Android,3,3946.5,2025-01-13 00:36:51,True
4032,2024-12-22 02:23:33,Monterrey,Orgánico,iOS,2,2766.59,2025-05-07 02:23:33,True
4033,2024-06-28 19:06:50,Puebla,Facebook Ads,iOS,0,0.0,2025-01-27 19:06:50,False
4034,2024-10-10 02:35:45,CDMX,Facebook Ads,iOS,4,1546.97,2025-03-26 02:35:45,False
4035,2024-03-22 11:31:09,CDMX,Google Ads,iOS,7,4070.04,2024-12-03 11:31:09,True
4036,2024-04-30 00:51:53,CDMX,Referido,iOS,4,3241.02,2024-10-15 00:51:53,False
4037,2024-08-28 09:17:37,Puebla,Referido,Android,3,2217.28,2024-10-21 09:17:37,True
4038,2024-05-18 10:38:19,Puebla,Orgánico,Android,4,4939.98,2025-01-13 10:38:19,True
4039,2024-02-26 11:42:12,Monterrey,Orgánico,iOS,1,471.56,2024-05-18 11:42:12,True
4040,2024-09-28 18:19:36,Querétaro,Orgánico,Android,1,849.43,2025-06-09 18:19:36,False
4041,2024-01-16 04:39:32,Guadalajara,Orgánico,iOS,6,5858.26,2024-08-29 04:39:32,False
4042,2024-04-10 23:18:10,CDMX,Facebook Ads,Android,3,1802.72,2024-10-22 23:18:10,False
4043,2024-09-18 03:37:16,CDMX,Facebook Ads,iOS,2,2694.1,2025-07-07 03:37:16,True
4044,2024-10-06 08:27:18,Guadalajara,Orgánico,Android,7,6750.27,2025-07-07 08:27:18,True
4045,2024-11-29 18:02:19,Guadalajara,Google Ads,iOS,2,1329.11,2025-01-22 18:02:19,True
4046,2024-08-04 18:25:29,Guadalajara,Google Ads,iOS,5,5519.5,2025-03-04 18:25:29,True
4047,2024-07-08 08:22:05,Monterrey,Orgánico,iOS,1,1068.87,2025-03-25 08:22:05,False
4048,2024-03-03 08:18:35,Puebla,Facebook Ads,iOS,1,1281.43,2024-09-01 08:18:35,True
4049,2024-07-31 00:00:53,Puebla,Referido,Android,1,297.22,2024-08-24 00:00:53,True
4050,2024-06-23 22:26:39,CDMX,Facebook Ads,iOS,1,1206.59,2024-11-13 22:26:39,True
4051,2024-01-24 06:41:05,Monterrey,Orgánico,Android,2,1681.49,2024-08-04 06:41:05,True
4052,2024-03-30 19:56:45,Querétaro,Google Ads,Android,5,6745.95,2024-08-11 19:56:45,False
4053,2024-09-27 13:19:17,Puebla,Orgánico,iOS,1,503.29,2025-07-15 13:19:17,False
4054,2024-07-20 04:00:09,Guadalajara,Facebook Ads,Android,2,1592.89,2025-05-04 04:00:09,False
4055,2024-12-21 04:07:14,Puebla,Facebook Ads,Android,2,1995.25,2025-04-29 04:07:14,False
4056,2024-11-02 22:16:29,Guadalajara,Orgánico,iOS,5,6246.36,2025-05-20 22:16:29,True
4057,2024-01-12 21:10:44,Monterrey,Facebook Ads,Android,3,777.1,2024-03-07 21:10:44,False
4058,2024-07-12 08:17:30,Monterrey,Orgánico,iOS,2,2663.73,2024-09-15 08:17:30,False
4059,2024-08-13 20:02:54,Guadalajara,Google Ads,Android,0,0.0,2024-08-31 20:02:54,False
4060,2024-01-21 01:16:16,Puebla,Referido,Android,6,2711.08,2024-06-25 01:16:16,True
4061,2024-10-23 02:26:04,Guadalajara,Google Ads,Android,2,533.54,2025-08-13 02:26:04,True
4062,2024-04-30 12:01:55,Puebla,Referido,Android,5,1685.53,2024-08-25 12:01:55,True
4063,2024-06-03 10:06:02,Guadalajara,Referido,Android,2,1417.51,2025-03-06 10:06:02,True
4064,2024-08-06 07:28:01,Querétaro,Referido,Android,3,3653.73,2025-05-30 07:28:01,True
4065,2024-04-25 03:56:47,Monterrey,Google Ads,iOS,3,784.66,2025-02-07 03:56:47,False
4066,2024-09-12 04:41:54,Querétaro,Orgánico,iOS,3,3543.02,2025-03-22 04:41:54,True
4067,2024-08-12 21:39:16,Monterrey,Google Ads,Android,5,6312.41,2025-02-22 21:39:16,False
4068,2024-05-30 21:08:35,Querétaro,Google Ads,Android,3,2688.52,2024-06-25 21:08:35,True
4069,2024-08-02 20:15:34,Querétaro,Facebook Ads,Android,5,1093.0,2025-05-07 20:15:34,False
4070,2024-12-03 07:57:45,Puebla,Google Ads,Android,3,1712.26,2025-01-25 07:57:45,False
4071,2024-02-09 10:37:43,Guadalajara,Google Ads,Android,5,2517.83,2024-03-01 10:37:43,False
4072,2024-04-28 15:20:42,Querétaro,Google Ads,Android,5,3860.86,2024-11-09 15:20:42,True
4073,2024-02-23 15:28:55,Guadalajara,Orgánico,Android,1,1432.67,2024-06-28 15:28:55,True
4074,2024-07-16 17:52:37,Guadalajara,Referido,iOS,6,2083.16,2024-07-22 17:52:37,False
4075,2024-08-23 18:24:55,Monterrey,Facebook Ads,Android,3,2178.43,2024-11-15 18:24:55,True
4076,2024-07-21 02:47:06,Guadalajara,Orgánico,Android,5,3183.34,2025-01-24 02:47:06,True
4077,2024-10-11 16:39:27,Guadalajara,Facebook Ads,iOS,1,499.24,2025-06-02 16:39:27,True
4078,2024-06-29 17:13:02,CDMX,Facebook Ads,iOS,3,3964.21,2024-10-17 17:13:02,True
4079,2024-06-20 17:52:51,Querétaro,Google Ads,iOS,6,8310.08,2024-07-12 17:52:51,True
4080,2024-04-13 14:01:56,Querétaro,Referido,iOS,2,1802.32,2024-11-02 14:01:56,True
4081,2024-01-26 17:42:33,Monterrey,Facebook Ads,iOS,3,3153.94,2024-06-17 17:42:33,False
4082,2024-12-09 15:59:46,Guadalajara,Orgánico,Android,0,0.0,2025-06-30 15:59:46,True
4083,2024-10-02 01:06:20,Querétaro,Orgánico,iOS,3,3849.44,2025-03-10 01:06:20,True
4084,2024-08-11 07:34:34,CDMX,Orgánico,iOS,2,2867.74,2024-10-31 07:34:34,False
4085,2024-11-25 21:57:51,Guadalajara,Google Ads,iOS,1,1216.19,2025-04-22 21:57:51,True
4086,2024-08-11 12:00:44,Querétaro,Referido,Android,4,2787.54,2024-11-21 12:00:44,True
4087,2024-09-13 07:01:37,Monterrey,Google Ads,iOS,3,3560.56,2024-12-13 07:01:37,False
4088,2024-11-18 16:22:58,Monterrey,Orgánico,iOS,4,2661.02,2025-02-01 16:22:58,True
4089,2024-10-14 12:36:47,CDMX,Facebook Ads,iOS,3,2749.54,2025-06-29 12:36:47,True
4090,2024-08-04 23:13:01,Monterrey,Facebook Ads,Android,4,5341.37,2024-12-19 23:13:01,True
4091,2024-11-24 22:07:48,Monterrey,Referido,iOS,2,2861.59,2025-04-04 22:07:48,True
4092,2024-06-09 21:14:25,CDMX,Orgánico,Android,3,2947.06,2024-11-14 21:14:25,True
4093,2024-01-26 14:12:32,Puebla,Orgánico,iOS,5,7392.2,2024-05-06 14:12:32,True
4094,2024-02-02 13:14:59,Querétaro,Orgánico,Android,3,3566.08,2024-03-27 13:14:59,True
4095,2024-09-18 08:48:41,Puebla,Facebook Ads,iOS,2,1375.15,2024-12-01 08:48:41,False
4096,2024-01-01 23:56:23,Monterrey,Facebook Ads,iOS,1,1227.03,2024-07-03 23:56:23,False
4097,2024-09-16 09:29:26,CDMX,Google Ads,iOS,5,6340.86,2024-12-23 09:29:26,False
4098,2024-03-02 09:08:31,Guadalajara,Facebook Ads,iOS,3,3028.5,2024-10-04 09:08:31,False
4099,2024-03-06 16:42:16,Guadalajara,Facebook Ads,Android,4,2581.58,2024-05-18 16:42:16,False
4100,2024-03-15 22:42:32,Monterrey,Facebook Ads,iOS,0,0.0,2024-04-03 22:42:32,True
4101,2024-12-03 02:19:58,CDMX,Referido,Android,1,766.99,2025-02-18 02:19:58,True
4102,2024-06-09 03:13:43,Guadalajara,Referido,Android,1,1290.51,2024-11-04 03:13:43,False
4103,2024-05-09 16:17:50,Querétaro,Facebook Ads,Android,5,3772.02,2024-07-04 16:17:50,True
4104,2024-03-25 22:32:34,Guadalajara,Orgánico,iOS,4,4562.51,2024-07-20 22:32:34,True
4105,2024-01-06 11:48:07,CDMX,Orgánico,iOS,3,3696.36,2024-08-15 11:48:07,True
4106,2024-08-01 10:18:23,CDMX,Orgánico,Android,6,8427.81,2024-10-09 10:18:23,True
4107,2024-11-23 04:24:28,CDMX,Facebook Ads,iOS,2,580.48,2025-08-08 04:24:28,True
4108,2024-01-12 00:16:51,Monterrey,Facebook Ads,iOS,0,0.0,2024-03-11 00:16:51,True
4109,2024-01-12 13:20:10,Guadalajara,Referido,iOS,5,6420.4,2024-09-14 13:20:10,False
4110,2024-02-10 10:18:21,Guadalajara,Referido,iOS,1,449.08,2024-07-19 10:18:21,False
4111,2024-08-28 00:56:39,CDMX,Orgánico,Android,3,3238.97,2024-12-22 00:56:39,True
4112,2024-04-07 10:41:37,CDMX,Facebook Ads,Android,1,861.47,2024-06-02 10:41:37,False
4113,2024-11-27 10:05:20,Guadalajara,Facebook Ads,Android,7,6348.02,2025-03-29 10:05:20,False
4114,2024-07-02 20:10:04,Querétaro,Facebook Ads,iOS,3,2002.0,2024-10-08 20:10:04,False
4115,2024-10-16 11:15:20,Monterrey,Facebook Ads,Android,2,1072.16,2025-03-17 11:15:20,False
4116,2024-11-06 06:35:01,Monterrey,Orgánico,Android,3,1051.89,2025-06-06 06:35:01,False
4117,2024-06-17 23:00:59,Guadalajara,Referido,Android,1,769.7,2024-08-06 23:00:59,True
4118,2024-04-30 21:49:24,CDMX,Google Ads,iOS,4,5195.26,2024-10-16 21:49:24,False
4119,2024-06-06 15:45:45,Guadalajara,Google Ads,Android,2,2576.58,2025-02-01 15:45:45,True
4120,2024-12-04 18:15:13,Querétaro,Facebook Ads,Android,4,5858.93,2025-01-12 18:15:13,True
4121,2024-07-03 15:49:48,Guadalajara,Google Ads,Android,1,974.16,2024-07-15 15:49:48,True
4122,2024-04-08 02:00:24,Querétaro,Orgánico,Android,3,2951.3,2024-12-30 02:00:24,False
4123,2024-05-03 17:33:20,Monterrey,Facebook Ads,Android,3,2495.33,2024-12-09 17:33:20,True
4124,2024-05-06 10:32:58,CDMX,Referido,iOS,3,1403.94,2024-11-29 10:32:58,True
4125,2024-12-04 13:30:45,Puebla,Referido,Android,1,1054.38,2025-09-04 13:30:45,False
4126,2024-07-15 06:34:41,Puebla,Referido,iOS,5,7298.51,2024-08-05 06:34:41,False
4127,2024-10-26 04:16:58,CDMX,Facebook Ads,Android,3,3585.79,2025-03-09 04:16:58,True
4128,2024-08-19 06:50:26,Puebla,Google Ads,iOS,5,2599.48,2025-02-08 06:50:26,True
4129,2024-02-12 02:09:04,Guadalajara,Referido,Android,3,3189.17,2024-02-29 02:09:04,False
4130,2024-09-26 19:27:01,Monterrey,Orgánico,iOS,1,223.13,2024-12-09 19:27:01,False
4131,2024-04-14 21:46:20,Monterrey,Google Ads,Android,2,2908.32,2024-08-08 21:46:20,False
4132,2024-01-02 11:21:50,Puebla,Google Ads,Android,0,0.0,2024-06-03 11:21:50,True
4133,2024-07-04 21:46:03,CDMX,Facebook Ads,iOS,2,2756.68,2025-02-11 21:46:03,True
4134,2024-08-27 15:09:46,Guadalajara,Referido,iOS,3,2791.62,2024-10-28 15:09:46,True
