tx_id,customer_id,tx_date,amount,category,discount_pct,payment_method
675da1b9-0,3c62c03e,2024-08-23,362.57,fruits,0,transfer
71d87462-e,3c62c03e,2024-07-18,201.07,fruits,20,cash
17149b3a-c,3c62c03e,2024-11-30,614.63,vegetables,5,card
611a6fb1-f,3c62c03e,2024-07-20,585.37,vegetables,0,cash
73e29ca8-a,3c62c03e,2024-05-27,343.83,fruits,15,cash
8a555228-7,3c62c03e,2024-02-11,30.0,fruits,5,transfer
fad3180f-e,3c62c03e,2024-09-18,569.44,bulk,0,wallet
873a597b-a,6ed11a44,2024-05-18,469.77,vegetables,0,card
93d26320-e,6ed11a44,2024-02-25,304.75,fruits,0,card
a69e5029-4,6ed11a44,2024-10-16,114.46,organic,0,card
5bbdc8e8-d,6ed11a44,2024-02-13,490.77,premium,0,transfer
23bf05cf-b,4153322f,2024-03-21,701.31,fruits,15,card
b768a262-0,4153322f,2024-09-15,297.48,fruits,0,card
04a623de-d,4153322f,2024-02-19,297.45,premium,0,transfer
60530d39-7,4153322f,2024-03-31,430.56,vegetables,5,transfer
c5b5543b-f,4153322f,2024-11-09,584.81,fruits,20,card
3ea556af-6,4274ce7f,2024-07-28,218.82,bulk,5,transfer
657952c0-5,4274ce7f,2024-05-16,342.9,vegetables,5,wallet
488e9903-1,4274ce7f,2024-07-11,87.12,fruits,0,card
d9fb4802-1,887ec410,2024-12-03,32.53,vegetables,15,cash
5440b945-c,887ec410,2024-07-02,306.98,organic,0,card
d6394fbe-8,887ec410,2024-02-07,252.78,vegetables,10,cash
ec41b878-1,887ec410,2024-10-31,498.74,bulk,5,transfer
fb5b601d-f,887ec410,2024-03-28,207.18,bulk,10,card
1c329c65-1,887ec410,2024-10-18,505.79,fruits,0,transfer
0e602595-f,887ec410,2024-10-03,310.7,fruits,15,cash
2ab70ea5-1,887ec410,2024-11-22,253.47,vegetables,0,card
8a5fc094-6,887ec410,2024-06-14,160.11,vegetables,5,cash
c700d34f-d,887ec410,2024-08-24,410.19,fruits,0,transfer
d179d70c-8,887ec410,2024-02-13,442.6,fruits,15,card
74f513f5-a,887ec410,2024-09-01,324.2,bulk,20,card
f2ec6fed-a,887ec410,2024-06-14,652.45,fruits,5,cash
1e3e00b3-3,887ec410,2024-03-16,503.2,vegetables,10,card
05240788-4,887ec410,2024-12-12,589.64,fruits,5,card
54dee8e3-3,887ec410,2024-10-17,359.72,vegetables,10,card
04450b78-1,887ec410,2024-05-26,516.13,premium,10,card
d393617c-b,93be1652,2024-06-27,104.48,vegetables,15,card
72b7e860-3,93be1652,2024-04-06,163.57,vegetables,10,wallet
56fe43dd-1,93be1652,2024-09-06,449.82,fruits,10,wallet
794d77ec-6,93be1652,2024-10-03,585.49,vegetables,5,transfer
1be1795d-2,93be1652,2024-04-02,433.67,vegetables,15,transfer
7f8f54f7-0,93be1652,2024-06-23,208.92,vegetables,10,transfer
56560f9e-2,93be1652,2024-04-21,537.44,fruits,0,transfer
0a98632b-1,93be1652,2024-12-04,30.0,bulk,0,cash
0b9f6582-4,93be1652,2024-11-16,565.74,fruits,5,card
8925bf96-9,93be1652,2024-03-23,429.76,vegetables,5,transfer
9340448f-6,93be1652,2024-12-27,49.47,fruits,20,transfer
6f5566af-0,279294e0,2024-12-23,225.28,fruits,5,card
19f67a68-7,279294e0,2024-07-05,400.17,vegetables,10,transfer
97959288-7,279294e0,2024-09-16,491.03,vegetables,0,cash
40744450-a,279294e0,2024-03-12,30.0,bulk,5,cash
00db244a-e,279294e0,2024-11-11,601.35,vegetables,15,wallet
09c307d2-1,d01c6e0d,2024-04-12,197.51,vegetables,5,transfer
3349a035-6,d01c6e0d,2024-07-19,446.18,vegetables,10,transfer
4226b00a-2,d01c6e0d,2024-06-05,322.73,organic,0,cash
dc9beb7f-a,d01c6e0d,2024-08-12,46.15,premium,20,cash
d6907545-c,d01c6e0d,2024-06-12,342.66,vegetables,5,card
b17a24a4-d,d01c6e0d,2024-04-20,439.89,vegetables,10,card
533a9ca0-a,d01c6e0d,2024-08-21,160.28,vegetables,5,card
54e274f2-8,d01c6e0d,2024-06-17,352.72,fruits,0,card
a0620d7d-f,1eaa2f02,2024-05-22,289.96,bulk,0,card
2b633850-f,1eaa2f02,2024-05-29,112.79,vegetables,0,card
9bcac734-1,1eaa2f02,2024-11-16,466.31,vegetables,5,transfer
4cb8a082-8,1eaa2f02,2024-09-29,670.66,fruits,20,card
43fd7ca4-b,1eaa2f02,2024-06-15,442.54,fruits,10,card
7199cda3-7,1eaa2f02,2024-01-15,328.69,fruits,5,card
47da1e3d-b,1eaa2f02,2024-09-20,423.17,fruits,5,cash
8e9cbb8d-3,1eaa2f02,2024-04-30,263.69,vegetables,0,card
1533c6de-5,1eaa2f02,2024-02-09,383.99,vegetables,0,card
76ced51c-9,1eaa2f02,2024-04-06,285.63,bulk,20,wallet
f851b140-d,1eaa2f02,2024-02-24,406.28,fruits,0,card
20e8c79d-7,1eaa2f02,2024-09-14,630.18,vegetables,0,wallet
7502dce7-a,a9201287,2024-01-03,246.5,fruits,20,card
5b71ce20-2,a9201287,2024-07-19,113.97,fruits,20,transfer
78119332-1,a9201287,2024-10-20,247.04,fruits,0,cash
efdc85d9-f,a9201287,2024-12-04,390.69,premium,15,card
05975424-0,a9201287,2024-05-03,518.53,organic,20,wallet
77a1e60e-5,a9201287,2024-09-07,354.62,premium,20,cash
a0887e0f-4,a9201287,2024-05-04,524.7,vegetables,5,card
4e9caafb-6,a9201287,2024-05-09,170.47,vegetables,10,card
f00a245b-b,a9201287,2024-10-06,339.08,fruits,0,cash
0c93e4e1-1,a9201287,2024-12-14,791.07,fruits,15,card
52a0a239-f,a9201287,2024-02-06,310.96,vegetables,0,transfer
8f944a47-9,a9201287,2024-08-20,508.49,fruits,15,card
9d7610b4-b,b5075e1e,2024-07-30,708.15,vegetables,0,transfer
e595822e-5,b5075e1e,2024-02-12,30.0,fruits,0,transfer
b881a782-c,b5075e1e,2024-03-01,325.82,vegetables,0,cash
1360fa48-d,b5075e1e,2024-03-04,240.58,fruits,20,wallet
3592dc9c-3,b5075e1e,2024-03-25,483.23,vegetables,5,wallet
c5777e2e-c,4e26df83,2024-10-03,260.88,vegetables,20,transfer
3ac8f0d3-8,4e26df83,2024-07-10,713.1,premium,5,wallet
868d50c4-a,4e26df83,2024-09-10,241.01,fruits,10,card
e7844845-2,4e26df83,2024-10-19,418.04,vegetables,15,wallet
8322db87-6,4e26df83,2024-11-14,260.48,vegetables,0,transfer
c88455a7-6,4e26df83,2024-09-20,175.38,fruits,5,card
0f4416c3-a,4e26df83,2024-05-19,251.88,organic,5,card
edaea405-5,be216cab,2024-02-22,634.41,vegetables,5,card
529f98b8-7,be216cab,2024-05-25,503.72,premium,5,cash
fd0dc827-8,be216cab,2024-06-09,441.44,fruits,10,transfer
0b81ab2e-c,be216cab,2024-06-29,442.88,bulk,10,transfer
82b10bda-9,be216cab,2024-09-24,183.02,vegetables,5,transfer
d57054e6-7,be216cab,2024-08-06,529.86,vegetables,0,cash
7d2488b2-4,be216cab,2024-09-01,491.16,premium,5,card
81cf9f0c-9,be216cab,2024-08-22,419.67,fruits,0,wallet
c5b60cfa-e,be216cab,2024-09-04,568.61,fruits,10,card
fbc4a4e6-b,a1bccb8d,2024-10-01,190.36,premium,5,card
03158581-5,a1bccb8d,2024-03-03,30.0,vegetables,5,wallet
dbb42fb7-c,a1bccb8d,2024-09-12,461.02,organic,0,card
1638705c-b,a1bccb8d,2024-05-16,360.29,fruits,5,transfer
31c072e7-b,a1bccb8d,2024-01-20,331.81,organic,0,card
f7f2940b-b,a1bccb8d,2024-01-19,335.88,vegetables,10,card
f0a79769-7,a1bccb8d,2024-09-10,594.34,vegetables,15,card
c20dfd97-d,a1bccb8d,2024-12-26,370.31,vegetables,5,transfer
d1ececc5-3,a1bccb8d,2024-10-16,445.48,bulk,0,card
9d423403-4,a1bccb8d,2024-08-05,374.51,vegetables,10,card
1fccee7a-f,a1bccb8d,2024-03-28,359.03,premium,20,cash
18a1ec79-a,a1bccb8d,2024-10-29,730.67,fruits,0,transfer
063e9fbe-8,a1bccb8d,2024-05-12,666.37,organic,15,transfer
01e26b67-9,9a5404b7,2024-07-21,400.24,fruits,20,cash
41ceccc6-6,9a5404b7,2024-01-07,250.84,fruits,0,wallet
efd6e157-9,9a5404b7,2024-12-04,496.63,vegetables,0,card
62d9d4b2-d,9a5404b7,2024-06-17,369.23,vegetables,0,cash
1727ac9a-9,00c3a10e,2024-05-11,483.73,vegetables,10,wallet
de6e3942-2,00c3a10e,2024-02-02,248.57,premium,20,card
b6e731d9-9,00c3a10e,2024-02-25,644.43,fruits,0,cash
da3eeaad-c,00c3a10e,2024-10-06,410.5,fruits,0,cash
46a3f90e-8,00c3a10e,2024-03-24,223.93,fruits,5,transfer
5c387aa4-3,00c3a10e,2024-03-12,199.43,vegetables,10,wallet
31d67e6c-b,00c3a10e,2024-02-19,578.29,organic,0,transfer
3db94af1-f,00c3a10e,2024-01-24,342.7,bulk,0,transfer
4869b311-3,00c3a10e,2024-12-12,378.44,vegetables,10,wallet
9af594f4-4,00c3a10e,2024-05-10,359.85,fruits,5,card
ed3528a5-4,00c3a10e,2024-04-30,267.32,premium,10,wallet
5cd83adb-0,00c3a10e,2024-10-17,323.45,organic,5,card
20cc0697-e,00c3a10e,2024-04-14,71.18,vegetables,0,card
94d0725e-6,00c3a10e,2024-02-19,709.87,organic,10,card
45f2e651-6,00c3a10e,2024-02-13,30.0,vegetables,5,card
8a2fd410-4,a2ceb0ec,2024-10-17,292.47,organic,15,card
852d3e71-2,a2ceb0ec,2024-11-12,128.39,vegetables,0,wallet
de5fdcc0-f,a2ceb0ec,2024-04-15,411.07,organic,0,card
dd50b4ac-6,a2ceb0ec,2024-05-27,461.13,organic,5,card
6bb6993f-1,a2ceb0ec,2024-11-14,347.22,premium,0,card
1798dfc2-2,a2ceb0ec,2024-03-05,626.4,fruits,0,wallet
0c442990-b,a2ceb0ec,2024-10-20,83.31,fruits,0,card
0c4481c5-f,bf67f827,2024-05-06,488.37,fruits,0,transfer
08efeb7c-4,bf67f827,2024-08-16,259.59,vegetables,0,wallet
216cd9ec-2,bf67f827,2024-10-07,355.66,vegetables,0,card
eda204c0-c,bf67f827,2024-05-22,539.03,vegetables,10,cash
5c0b549d-f,bf67f827,2024-10-07,225.2,vegetables,15,card
ec776ca4-4,bf67f827,2024-10-21,370.93,bulk,15,cash
ac8bc19d-2,bf67f827,2024-09-19,141.62,fruits,5,card
9a9fa3ad-b,bf67f827,2024-04-25,303.17,fruits,0,wallet
fb491098-2,bf67f827,2024-12-10,30.0,vegetables,0,cash
9dba1fd0-2,bf67f827,2024-05-21,70.36,organic,20,card
adee8fce-8,bf67f827,2024-08-11,207.53,vegetables,0,wallet
13807955-a,bf67f827,2024-07-28,500.23,fruits,5,transfer
2bc9e38a-5,bf67f827,2024-09-20,373.39,vegetables,5,card
bbcad23b-2,bf67f827,2024-03-26,118.01,premium,15,cash
701dbf7d-a,bf67f827,2024-04-22,607.72,vegetables,0,card
26d21109-8,bf67f827,2024-06-25,418.39,vegetables,0,card
4aee3242-d,bf67f827,2024-12-21,253.39,vegetables,0,cash
d471d7eb-a,bf67f827,2024-09-20,545.31,vegetables,0,card
e0a9627c-5,bf67f827,2024-04-14,623.81,vegetables,0,transfer
48ed7c37-1,bf67f827,2024-09-10,524.05,vegetables,10,cash
d8b0d077-b,bf67f827,2024-06-16,269.02,organic,10,card
2977b60e-d,b029a3ed,2024-12-04,399.95,organic,5,cash
06e2f848-c,b029a3ed,2024-10-17,881.11,premium,15,transfer
6455b809-1,b029a3ed,2024-12-22,355.26,fruits,10,card
f90f5e54-2,b029a3ed,2024-05-08,291.26,vegetables,0,transfer
13bfe22a-9,b029a3ed,2024-10-01,30.0,premium,0,transfer
d720b3f9-5,b029a3ed,2024-09-18,591.0,vegetables,5,card
eddf7690-a,b029a3ed,2024-10-20,423.51,fruits,10,wallet
55268832-d,b029a3ed,2024-01-17,356.8,fruits,20,card
eeb9716f-b,b029a3ed,2024-11-20,268.81,fruits,0,cash
af2e59a7-0,b029a3ed,2024-11-17,381.85,vegetables,10,transfer
f45959d7-7,b029a3ed,2024-12-30,270.1,fruits,15,card
f78ed68f-5,b029a3ed,2024-10-19,383.65,organic,5,transfer
4f26dfd6-c,b029a3ed,2024-06-08,177.64,fruits,0,card
f456a2e2-8,dd5292e8,2024-06-02,559.36,bulk,10,transfer
910ab3e0-a,dd5292e8,2024-09-16,291.54,vegetables,10,cash
456b7306-1,dd5292e8,2024-03-16,614.19,bulk,0,card
3db79272-2,dd5292e8,2024-10-10,676.77,fruits,0,wallet
a24402df-6,dd5292e8,2024-08-21,345.64,vegetables,0,card
5c18b692-0,dd5292e8,2024-06-28,416.44,fruits,10,card
f6075412-5,dd5292e8,2024-03-07,184.34,fruits,10,card
dece55b9-f,dd5292e8,2024-04-05,387.21,vegetables,0,card
1ad6e1a9-5,dd5292e8,2024-10-31,216.89,vegetables,0,card
6c34490e-4,dd5292e8,2024-08-29,348.32,bulk,5,card
ac006b7c-c,6c90fab1,2024-07-24,179.05,vegetables,15,transfer
b2c457e5-e,6c90fab1,2024-03-17,481.83,fruits,15,cash
3816e50d-8,6c90fab1,2024-12-28,368.13,fruits,10,cash
3dc302d3-4,8369b177,2024-01-18,378.96,fruits,0,card
f2a4671d-c,8369b177,2024-08-09,115.32,vegetables,10,cash
6c962aca-e,8369b177,2024-07-19,274.21,vegetables,10,cash
742170a3-a,8369b177,2024-04-15,317.37,fruits,5,card
987b7402-0,7976da29,2024-11-04,106.54,vegetables,0,card
be5591d7-2,7976da29,2024-09-30,384.07,vegetables,0,cash
cf43b8f4-3,7976da29,2024-11-03,561.32,organic,5,cash
1e76997a-a,7976da29,2024-10-27,638.09,premium,5,card
2fa2abf0-9,7976da29,2024-12-08,656.82,vegetables,15,transfer
c34d9d6a-9,7976da29,2024-10-07,196.83,fruits,10,transfer
7392a930-d,7976da29,2024-04-07,165.81,fruits,5,wallet
24ce9209-4,7976da29,2024-08-15,230.57,premium,10,card
c0136ba4-e,7976da29,2024-07-21,220.21,fruits,15,card
c945399c-d,7976da29,2024-06-13,111.05,vegetables,15,transfer
7f9f653f-7,7976da29,2024-02-15,432.3,vegetables,10,card
0f17badd-1,7976da29,2024-08-27,214.45,fruits,0,cash
3d6446bd-5,7976da29,2024-10-29,556.21,fruits,0,card
232d9042-3,7976da29,2024-10-24,420.25,fruits,0,card
56d356f6-f,7976da29,2024-12-28,311.37,vegetables,0,card
88e7f14a-1,7976da29,2024-05-01,670.33,vegetables,0,card
75421c32-3,7976da29,2024-05-16,464.8,premium,0,card
cc301a69-7,51fd41cc,2024-11-21,402.38,bulk,10,transfer
298b7157-6,51fd41cc,2024-03-17,335.91,vegetables,15,cash
7bc4d8bc-f,d742be7c,2024-11-30,155.75,vegetables,20,cash
10114b72-a,d742be7c,2024-07-10,30.0,fruits,10,card
06d723e1-2,d742be7c,2024-07-25,358.55,fruits,0,wallet
04c1ec93-5,d742be7c,2024-09-01,243.46,premium,15,cash
7cc8cc8c-f,d742be7c,2024-07-06,560.32,fruits,0,wallet
d755b582-8,d742be7c,2024-04-01,95.77,vegetables,10,card
78edee8f-1,d742be7c,2024-03-03,58.19,vegetables,5,card
a294b668-c,d742be7c,2024-08-11,77.08,vegetables,0,transfer
34c52e5e-a,d742be7c,2024-01-05,288.74,fruits,5,transfer
5a225035-b,d742be7c,2024-08-25,252.36,fruits,0,card
6f502856-4,d742be7c,2024-11-01,486.76,bulk,20,card
30670d4c-c,d742be7c,2024-01-21,317.3,fruits,10,card
7f3a6b35-a,d742be7c,2024-07-02,323.99,fruits,5,cash
dc472170-c,d742be7c,2024-11-30,117.48,organic,10,wallet
71ef001d-d,d742be7c,2024-04-22,476.79,fruits,0,cash
822d6670-3,d742be7c,2024-07-12,326.03,vegetables,10,card
666a8276-c,d742be7c,2024-02-04,409.58,premium,10,transfer
24a24e30-1,d742be7c,2024-03-11,504.06,vegetables,10,wallet
bea5a998-d,d742be7c,2024-07-02,639.09,vegetables,5,card
35899bf6-7,a83706dc,2024-04-26,131.53,fruits,0,card
31fbf955-6,a83706dc,2024-10-25,147.6,vegetables,0,transfer
69ec924e-c,a83706dc,2024-10-26,454.85,organic,10,wallet
209e9723-a,a83706dc,2024-04-20,260.73,vegetables,5,cash
7bb5b23b-8,a83706dc,2024-07-07,592.32,vegetables,15,transfer
22ab428e-7,a83706dc,2024-10-24,434.01,fruits,0,card
ad7cb32f-8,a83706dc,2024-03-26,400.07,vegetables,10,cash
c519741e-4,a83706dc,2024-11-20,405.88,premium,0,card
88fe17cc-b,a83706dc,2024-02-03,437.3,vegetables,5,cash
31e65934-d,a83706dc,2024-08-09,122.24,fruits,0,card
72fb0100-1,38b117f8,2024-01-25,133.58,fruits,5,wallet
66964307-2,2c63cfc8,2024-03-04,469.83,vegetables,0,cash
d6b34128-a,2c63cfc8,2024-04-30,311.63,vegetables,15,cash
349bdf77-9,2c63cfc8,2024-08-07,348.73,vegetables,0,card
b843577f-c,215dc818,2024-08-14,486.79,fruits,10,transfer
c9137c5d-5,215dc818,2024-09-29,129.1,vegetables,5,card
b372b4f8-c,215dc818,2024-07-16,389.34,premium,5,card
834d8920-e,215dc818,2024-04-03,591.27,vegetables,0,card
ed84ea9a-8,215dc818,2024-02-27,350.85,vegetables,5,wallet
0ca970ca-5,215dc818,2024-03-26,119.33,vegetables,10,transfer
e9f9904b-f,215dc818,2024-11-21,606.37,vegetables,0,card
97670c36-f,215dc818,2024-10-15,87.18,vegetables,0,cash
a75a0de2-3,e4dfacdb,2024-02-28,620.11,fruits,0,card
f5adc63e-2,e4dfacdb,2024-10-15,224.7,vegetables,0,cash
df43cec2-2,e4dfacdb,2024-09-08,272.71,premium,0,cash
d362d2c7-1,e4dfacdb,2024-12-14,31.14,fruits,10,transfer
a9542152-2,e4dfacdb,2024-11-29,467.77,fruits,0,cash
90c1d6c3-a,e4dfacdb,2024-08-04,363.29,vegetables,10,cash
594d10e0-c,e4dfacdb,2024-05-24,567.28,premium,0,card
573dd4c8-b,e4dfacdb,2024-12-24,594.45,vegetables,0,card
d6263ae1-f,e4dfacdb,2024-04-19,575.47,fruits,0,card
3ee1da95-0,6b6d533f,2024-08-04,233.73,vegetables,5,transfer
a97abf2b-6,6b6d533f,2024-04-21,115.6,vegetables,0,wallet
d3db9a9b-c,6b6d533f,2024-01-27,269.63,vegetables,5,cash
311fea28-4,6b6d533f,2024-10-11,407.21,organic,15,wallet
4692a083-9,6b6d533f,2024-07-24,30.0,vegetables,0,wallet
255197f7-5,6b6d533f,2024-05-26,382.17,organic,0,card
41a6109f-8,6b6d533f,2024-12-21,224.38,premium,10,transfer
0fe63236-3,6b6d533f,2024-10-18,330.3,vegetables,10,card
75707986-8,6b6d533f,2024-08-19,574.89,fruits,5,transfer
42a42194-7,6b6d533f,2024-02-17,619.65,bulk,0,transfer
93c0bab4-2,6b6d533f,2024-05-17,93.59,vegetables,0,card
7b237d9c-7,6b6d533f,2024-03-20,342.86,fruits,5,cash
bacde694-1,6b6d533f,2024-07-07,217.61,fruits,0,transfer
51a5a383-2,6b6d533f,2024-12-23,418.82,organic,10,transfer
7f70d30f-9,6b6d533f,2024-03-01,528.22,organic,5,transfer
06928b1a-d,6b6d533f,2024-09-11,611.75,vegetables,0,transfer
ab5eb09a-d,6b6d533f,2024-07-20,477.97,fruits,5,cash
6f96f9f3-f,6b6d533f,2024-09-13,589.98,vegetables,0,cash
257bf0e2-7,0b480d56,2024-07-20,693.38,fruits,0,transfer
d5cc167e-7,0b480d56,2024-07-04,476.96,fruits,0,cash
318494e9-4,0b480d56,2024-01-26,30.0,fruits,10,card
fd3f73ab-f,0b480d56,2024-05-24,359.64,fruits,0,card
9174c5b8-7,0b480d56,2024-12-21,446.29,fruits,10,transfer
8aebe1f3-4,0b480d56,2024-05-10,310.76,organic,5,card
992668b8-9,0b480d56,2024-12-11,209.42,organic,0,transfer
43594246-a,20ead0a5,2024-05-01,208.8,fruits,5,card
76837776-e,20ead0a5,2024-10-15,395.22,organic,0,card
2d861c2a-5,20ead0a5,2024-06-28,336.91,vegetables,5,cash
cfd1130e-4,20ead0a5,2024-12-12,282.26,fruits,10,wallet
144343be-3,20ead0a5,2024-11-14,307.54,vegetables,0,transfer
1282075c-8,20ead0a5,2024-10-22,321.26,fruits,5,cash
31772e4c-6,20ead0a5,2024-12-07,227.6,premium,0,transfer
524f68b2-c,20ead0a5,2024-10-10,192.84,vegetables,5,card
796bd4b0-c,20ead0a5,2024-06-24,433.13,premium,5,transfer
2d69bd65-e,20ead0a5,2024-12-30,270.89,vegetables,10,transfer
753305bc-2,20ead0a5,2024-07-22,178.07,fruits,10,transfer
a6533ac8-d,20ead0a5,2024-05-02,638.84,premium,0,card
0a6f797c-7,20ead0a5,2024-11-20,315.54,vegetables,0,cash
94b33a93-a,2bbf4955,2024-12-23,361.48,premium,0,transfer
add50c55-9,2bbf4955,2024-05-14,365.75,vegetables,0,card
3e5ceb36-9,2bbf4955,2024-12-25,372.64,fruits,5,card
9c41cffe-0,2bbf4955,2024-07-12,114.73,vegetables,5,wallet
f07e3fea-4,2bbf4955,2024-11-29,535.48,vegetables,0,wallet
f4d59938-5,2bbf4955,2024-07-12,681.83,vegetables,10,card
d62e4d2e-a,2bbf4955,2024-02-24,616.57,vegetables,0,cash
22c3a8f1-b,2bbf4955,2024-09-14,493.8,bulk,10,transfer
82854541-b,2bbf4955,2024-12-19,385.17,premium,10,card
df1b3876-e,2bbf4955,2024-09-08,512.95,organic,10,transfer
79437e61-3,2bbf4955,2024-06-29,557.79,vegetables,10,card
56058004-4,2bbf4955,2024-07-26,348.9,vegetables,15,cash
f5d18ac1-1,2bbf4955,2024-03-20,477.41,bulk,0,card
5572237f-b,2bbf4955,2024-04-06,586.85,fruits,20,cash
b79babbe-6,faacafc9,2024-01-08,30.0,vegetables,0,card
6c5c20b2-5,faacafc9,2024-05-07,282.33,organic,0,card
9a84c38e-0,faacafc9,2024-07-26,336.36,vegetables,10,wallet
8058c0ad-4,faacafc9,2024-05-14,111.87,vegetables,15,cash
03714007-f,faacafc9,2024-06-19,326.63,vegetables,0,cash
7d5bec7c-c,faacafc9,2024-08-16,324.56,fruits,5,wallet
bd8ee604-c,faacafc9,2024-05-06,30.0,premium,0,cash
c100e601-5,992b1372,2024-01-26,344.49,vegetables,10,card
9ef4b98a-6,992b1372,2024-12-12,416.46,vegetables,10,cash
9518a11f-5,992b1372,2024-11-06,502.71,fruits,5,wallet
8110a2a3-a,992b1372,2024-10-06,468.99,organic,20,transfer
93786424-b,992b1372,2024-12-10,561.36,fruits,5,cash
d9bd2be4-e,992b1372,2024-01-06,393.12,bulk,0,transfer
f24d9432-6,992b1372,2024-11-25,271.43,fruits,0,cash
31411bbf-a,992b1372,2024-12-24,110.56,vegetables,15,cash
2786c183-6,992b1372,2024-07-18,309.26,fruits,5,wallet
ef69658e-0,9e09e334,2024-06-26,278.64,bulk,0,cash
c5221926-2,9e09e334,2024-04-14,339.08,bulk,0,card
b6ce9f65-2,9e09e334,2024-01-26,435.72,fruits,15,card
c97efbf1-2,9e09e334,2024-06-11,290.39,fruits,5,wallet
618ae326-6,9e09e334,2024-09-26,491.46,bulk,20,card
11d488af-c,9e09e334,2024-07-13,247.67,vegetables,0,transfer
65a82856-c,9e09e334,2024-05-19,472.54,vegetables,5,card
dea77112-6,9e09e334,2024-01-01,308.43,bulk,5,transfer
0667d213-3,9e09e334,2024-04-25,221.02,fruits,5,wallet
943d2dcf-8,9e09e334,2024-11-22,155.13,vegetables,10,card
44e84a5a-9,9e09e334,2024-01-25,239.55,vegetables,0,transfer
724a4a19-9,dd86fde8,2024-03-11,728.75,vegetables,20,cash
71cfcc9d-c,dd86fde8,2024-01-28,306.6,premium,15,card
5424f1f2-4,dd86fde8,2024-12-26,30.0,fruits,15,card
7376d0c1-7,dd86fde8,2024-02-07,541.13,vegetables,0,transfer
05c84804-d,dd86fde8,2024-01-17,318.51,fruits,0,card
962a8370-b,dd86fde8,2024-06-04,393.24,bulk,0,card
5ff292fa-f,dd86fde8,2024-04-14,662.97,vegetables,10,transfer
0e7c4814-f,dd86fde8,2024-11-10,667.94,vegetables,5,card
1a6d41d6-6,dd86fde8,2024-04-02,507.78,vegetables,5,card
fdd9f005-9,a252185c,2024-06-11,113.97,fruits,10,card
a3263b2f-c,a252185c,2024-04-01,526.13,fruits,0,wallet
59f464d5-b,a252185c,2024-11-16,304.3,vegetables,5,wallet
c6b9129c-b,a252185c,2024-03-15,348.43,vegetables,5,cash
57de1397-5,a252185c,2024-03-03,565.96,vegetables,10,transfer
6cb56cb5-9,a252185c,2024-06-27,402.63,vegetables,5,transfer
c09f2aa2-1,a252185c,2024-10-26,370.07,fruits,0,transfer
f234ded4-0,a252185c,2024-01-27,241.99,vegetables,0,cash
55668034-d,a252185c,2024-10-17,30.0,vegetables,0,transfer
e83d1ced-6,a252185c,2024-08-01,228.74,vegetables,5,cash
71b52da0-2,a252185c,2024-01-19,63.18,premium,0,transfer
7bc498b0-9,a252185c,2024-03-19,106.21,fruits,20,wallet
b5ef8640-6,a252185c,2024-06-07,544.2,bulk,0,cash
698f9a30-0,a252185c,2024-09-25,680.84,organic,0,transfer
2a689a3b-4,a252185c,2024-01-08,250.93,bulk,20,transfer
2215b648-e,a252185c,2024-03-24,298.93,organic,0,card
393ff4a2-d,a252185c,2024-08-10,661.42,vegetables,15,cash
598b7fbb-1,a252185c,2024-08-30,143.55,bulk,0,card
89f31232-4,a252185c,2024-06-30,381.02,fruits,10,card
2a2bdfad-6,a252185c,2024-02-15,574.13,vegetables,0,card
d30ae5e7-e,a252185c,2024-05-01,410.72,premium,5,card
5475f22a-0,a252185c,2024-02-17,379.76,fruits,0,card
613db043-4,a252185c,2024-10-16,804.22,fruits,0,card
9d504868-7,a252185c,2024-09-25,152.0,fruits,0,cash
0371f170-4,5c6b3949,2024-09-19,419.6,vegetables,5,cash
e8ccbd77-1,5c6b3949,2024-04-07,441.48,fruits,0,cash
15c45161-7,5c6b3949,2024-11-30,701.79,premium,0,cash
644ad614-4,5c6b3949,2024-03-04,542.56,fruits,0,card
75de5e19-7,5c6b3949,2024-10-14,436.47,vegetables,0,cash
f6460ff8-8,5c6b3949,2024-02-03,497.98,fruits,5,cash
56e5f822-c,5c6b3949,2024-08-08,174.25,fruits,5,wallet
99f85c71-5,5c6b3949,2024-05-05,134.5,vegetables,0,cash
dcc2dc1f-8,5c6b3949,2024-06-24,188.43,fruits,20,card
6e35c5fb-f,5c6b3949,2024-03-29,130.35,vegetables,10,card
afebe9b2-c,5c6b3949,2024-12-30,566.29,vegetables,0,transfer
f83a0b07-a,5c6b3949,2024-06-18,338.63,fruits,0,cash
2cb61073-4,5c6b3949,2024-07-07,345.93,fruits,0,card
72f6e3d6-9,5c6b3949,2024-12-20,289.12,vegetables,0,card
1f2ca4ee-f,5c6b3949,2024-03-22,235.79,fruits,5,card
2a2e2780-8,5c6b3949,2024-12-11,297.66,fruits,5,card
a267fce6-4,5c6b3949,2024-12-23,513.02,organic,0,transfer
a478aa00-b,5c6b3949,2024-08-24,237.85,organic,0,transfer
16c37e09-8,5c6b3949,2024-11-26,525.68,fruits,10,card
44de8387-2,5c6b3949,2024-04-30,429.57,fruits,0,cash
bdbe7c40-8,1660c99c,2024-01-23,479.73,vegetables,5,cash
b0ad1111-7,1660c99c,2024-02-24,472.18,vegetables,0,wallet
6bdd3965-8,1660c99c,2024-09-18,176.6,vegetables,0,card
0bd10b50-4,1660c99c,2024-07-18,608.08,vegetables,5,cash
